철도운영기관명,선명,역명,지번주소,도로명주소,x,y,lng,lat
코레일,1호선,서정리,경기도 평택시 서정동 427-53,경기도 평택시 탄현로51,960255.894163158,1895473.9262259,127.05298425365169,37.05699928353019
코레일,1호선,석계,서울특별시 노원구 월계동 36-4,서울특별시 노원구 화랑로 341,961666.599865255,1957407.20140629,127.06564785531049,37.61530344079616
코레일,1호선,석수,안양시 만안구 석수2동 423번지,경기도 안양시 만안구 경수대로 1431,947129.251634365,1937410.49652496,126.90237314042137,37.43434917643788
코레일,1호선,성균관대,경기도 수원시 장안구 율전동 495-2,경기도 수원시 장안구 서부로 2149  ,953228.938532064,1922489.21737057,126.97226122742485,37.30018492773138
코레일,1호선,성환,충청남도 천안시 서북구 성환읍 성환리 449-128,충청남도 천안시 서북구 성환읍 성환1로 237-5  ,966762.968352624,1879815.45552069,127.12686006154084,36.9161029881652
코레일,1호선,세류,경기도 수원시 권선구 장지동 25-4,경기도 수원시 권선구 정조로 393-1(정자동 세류역사)  ,956893.617620973,1916312.2895853,127.01396807036735,37.24468517765803
코레일,1호선,세마,경기도 오산시 세교동 244-5,경기도 오산시 세마역로 88,959445.938470339,1909899.13149958,127.04309382468065,37.18699278794305
코레일,1호선,소사,경기도 부천시 소사구 소사본동 395,경기도 부천시 소사구 경인로 363,937760.054613355,1942812.28916358,126.79601849841819,37.48245293071804
코레일,1호선,소요산,경기도 동두천시 상봄암동 126-3,경기도 동두천시 평화로 2925,961447.527945126,1994310.90445768,127.06120369729614,37.94790630257614
코레일,1호선,송내,경기도 부천시 소사구 송내동 632-4,경기도 부천시 소사구 송내대로 43  ,933941.010935371,1943421.83146488,126.75277073505981,37.487681422542316
코레일,1호선,송탄,경기도 평택시 신장동 257-5,경기도 평택시 송탄공원로 43,960383.473813421,1897504.93704327,127.05431204525007,37.07531232617709
코레일,1호선,수원,경기도 수원시 팔달구 매산로1가 18,경기도 수원시 팔달구 덕영대로 924,955684.289274709,1918635.23869932,127.0001948404363,37.26556678766838
코레일,1호선,신길,서울특별시 영등포구 신길동 41-1,서울특별시 영등포구 영등포로 327  ,948499.279246835,1946572.34255531,126.91721767753586,37.51700434538964
코레일,1호선,신도림,서울시 구로구 신도림동 460-26,서울특별시 구로구 새말로 117-21  ,946182.073018122,1945676.3845614,126.89106310563713,37.508796666695616
코레일,1호선,신이문,서울특별시 동대문구 이문동 7,서울특별시 동대문구 한천로 472,962009.110388576,1956385.80410381,127.06958176839207,37.60611156019853
코레일,1호선,신창(순천향대),충남 아산시 신창면 행목리 346-46,충남 아산시 신창면 행목로 50  ,950909.124268609,1863627.39176287,126.94992723557515,36.769487344991106
코레일,1호선,쌍용(나사렛대),천안시 서북구 쌍용2동 426-3번지,충청남도 천안시 서북구 쌍용19로 20,966205.746150352,1866233.69831549,127.12120907176747,36.79365106722576
코레일,1호선,아산,충청남도 아산시 배방읍 장재리 268,충청남도 아산시 배방읍 희망로 90,964680.476400014,1866063.04047074,127.10412100132237,36.79205699413511
코레일,1호선,안양,경기도 안양시 만안구 안양동 88-1,경기도 안양시 만안구 만안로 232,948928.44633032,1933748.69214697,126.92296274903842,37.40144518366278
코레일,1호선,양주,경기도 양주시 남방동 94-1,경기도 양주시 평화로 919,959911.218046437,1974984.4554539,127.04479082720351,37.7736538300913
코레일,1호선,역곡,경기도 부천시 원미곡 역곡동 382,경기도 부천시 역곡로 1,939163.945258661,1943117.00647184,126.81187132834725,37.48529290318773
코레일,1호선,영등포,서울특별시 영등포구 영등포동 618-496,서울특별시 영등포구 경인로 846,947642.218185671,1946424.13973583,126.90753020348964,37.5156203193959
코레일,1호선,오류동,서울시 구로구 오류동 66,서울시 구로구 경인로 20길 13,941961.979627929,1944118.86476589,126.84343946898598,37.49450283197242
코레일,1호선,오산,경기도 오산시 오산동 603-116,경기도 오산시 역광장로 59,961532.202920693,1905319.89939278,127.06683392967028,37.145804277620144
코레일,1호선,오산대,경기도 오산시 수청동 435-1,경기도 오산시 청학로 236,961205.585585919,1907926.8288194,127.06302092963124,37.169289451308664
코레일,1호선,온수,서울시 구로구 온수동51-7,서울시 구로구 부일로 872,940254.760647953,1943906.53266332,126.82414485298331,37.4924801628735
코레일,1호선,온양온천,충청남도 아산시 온천동 56-9  ,충청남도 아산시 온천대로 1496  ,955688.253320286,1864819.97217387,127.00340704015144,36.78047331796687
코레일,1호선,외대앞,서울특별시 동대문구 이문동 360-5,서울특별시 동대문구 휘경로 27  ,961423.307783654,1955201.63597196,127.06300751938933,37.59541396576442
코레일,1호선,용산,서울 용산구 한강로3가 40-999,서울 용산구 한강대로23길 55,952716.894107349,1947970.44707572,126.96485222663301,37.529831633604346
코레일,1호선,월계,서울특별시 노원구 월계동 263-1,서울시 노원구 월계로 53길 40,961071.935087299,1959258.46860295,127.05881134169277,37.63196430709234
코레일,1호선,의왕,경기도 의왕시 삼동 191,경기도 의왕시 철도박물관로 66  ,951129.340098783,1924821.22086149,126.94841796090051,37.321096522676235
코레일,1호선,의정부,경기도 의정부시 의정부동 168-54,경기도 의정부시 평화로 525,959951.90080527,1971190.49648925,127.04546203172352,37.73946070209978
코레일,1호선,인천,인천광역시 중구,인천광역시 중구 제물량로 269,921921.501564582,1942203.11543979,126.61695443304998,37.47575951936468
코레일,1호선,제물포,인천광역시 미추홀구 숭의동 450-39,인천광역시 미추홀구 경인로 129,925442.975991074,1941181.77777751,126.65688066994569,37.46684539871723
코레일,1호선,주안,인천광역시 남구 주안동 125,인천광역시 남구 주안로 95-19  ,927534.810340551,1940960.07728024,126.68055549688879,37.46501366325528
코레일,1호선,중동,경기도 부천시 송내동 632번지,경기도 부천시 소사구 중동로 73,934958.659729152,1943295.87568154,126.76429217386452,37.486618432078984
코레일,1호선,지행,동두천시 지행동 481-2,경기도 동두천시 평화로 2285,960931.195698611,1988096.726795,127.05566415973513,37.891877401810554
코레일,1호선,직산,충청남도 천안시 서북구 직산읍 모시리 58-11,충청남도 천안시 서북구 직산읍 천안대로 1471-33  ,968286.806331641,1874779.83521243,127.1441780888358,36.870762306663515
코레일,1호선,진위,경기도 평택시 진위면 하북리 139-3,경기도 평택시 진위면 경기대로 1855,961117.357417542,1901344.29011228,127.06236908186996,37.1099510867628
코레일,1호선,창동,서울특별시 도봉구 마들로 11길 77(창동역 1호선),서울특별시 도봉구 마들로 11길 77(창동역 1호선),960101.45911792,1961620.1027348,127.0476837813256,37.65320847076506
코레일,1호선,천안,충청남도 천안시 대흥동 57-1,충청남도 천안시 동남구 대흥로 239,968579.745772228,1868136.46586342,127.14773958677625,36.81088544223418
코레일,1호선,탕정,,충남 아산시 탕정면 한들물빛6로 11,962923.194874036,1865589.73971793,127.08444800683736,36.78772323506199
코레일,1호선,평택,경기도 평택시 평택동 185-568,경기도 평택시 평택로 51,963150.07946655,1887986.540823,127.08590183956828,36.98962500068899
코레일,1호선,평택지제,지제동 141-1,경기도 평택시 경기대로 777,961795.216950996,1891227.30872114,127.07051275531792,37.01878374649485
코레일,1호선,화서,경기도 수원시 팔달구 화서동 464,경기도 수원시 팔달구 덕영대로 692  ,954720.939437021,1920784.66817666,126.98919940693716,37.2848946300003
코레일,1호선,회기,서울특별시 동대문구 휘경동 317-101,서울특별시 동대문구 회기로 196,960984.779986651,1954575.66869783,127.05807342447459,37.589753465908636
코레일,1호선,회룡,경기도 의정부시 호원동 50-5(회룡역),경기도 의정부시 평화로 363(회룡역),960107.060176787,1969475.26289432,127.04731713448244,37.72400802812363
서울교통공사,1호선,동대문,서울특별시 종로구 창신동 492-1 동대문역(1호선),서울특별시 종로구 종로 302,956853.91770234,1952585.86632817,127.01140172540552,37.57163449413437
서울교통공사,1호선,동묘앞,서울특별시 종로구 숭인동 117 동묘앞역(1호선),서울특별시 종로구 종로 359(숭인동),957352.867123253,1952781.35475005,127.01704040452744,37.573419726595326
서울교통공사,1호선,서울역,서울특별시 중구 남대문로5가 73-6 서울역(1호선),서울특별시 중구 세종대로 2,953414.449990884,1950997.25430912,126.97255465262116,37.55714841502742
서울교통공사,1호선,시청,서울특별시 중구 정동 5-5 시청역(1호선),서울특별시 중구 세종대로 101,953807.06779989,1951874.68715951,126.97694444717125,37.5650766638023
서울교통공사,1호선,신설동,서울특별시 동대문구 신설동 76-5 신설동역(1호선),서울특별시 동대문구 왕산로 1,958064.738027611,1952921.85848199,127.0250937243078,37.574718825724084
서울교통공사,1호선,제기동,서울특별시 동대문구 제기동 65 제기동역(1호선),서울특별시 동대문구 왕산로 93,958915.029674194,1953303.66562568,127.0347013558875,37.57819849414549
서울교통공사,1호선,종각,서울특별시 종로구 종로1가 54 종각역(1호선),서울특별시 종로구 종로 55,954366.404439073,1952441.52341207,126.98324244138469,37.57021355938441
서울교통공사,1호선,종로3가,서울특별시 종로구 종로3가 10-5 종로3가역(1호선),서울특별시 종로구 종로 129,955141.710265825,1952461.03337597,126.99202053760133,37.57042750999806
서울교통공사,1호선,종로5가,서울특별시 종로구 종로5가 82-1 종로5가역(1호선),서울특별시 종로구 종로 216,956016.294054293,1952508.92818388,127.00192118500014,37.57090139544033
서울교통공사,1호선,청량리(서울시립대입구),서울특별시 동대문구 전농동 620-69 청량리역(1호선),서울특별시 동대문구 왕산로 205,959836.203543836,1953523.21082659,127.04512156136771,37.58021797200467
