시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
의정부시,신도아크라티움,의정부동,490,2009-12-29,29,1,84,N,경기도 의정부시 의정부동 490,959275.784824594,1971015.50227355,127.03779828349597,37.737853637838086
의정부시,신동아파라디움,가능동,754,2006-05-18,15,1,195,Y,경기도 의정부시 가능동 754,959515.762519103,1971109.37765153,127.0405166133064,37.73871038558346
의정부시,신명스카이뷰 101동,신곡동,108-14,2002-10-29,20,1,129,N,경기도 의정부시 신곡동 108-14,961747.599503182,1971786.78195084,127.06581091280405,37.74491187202976
의정부시,신명스카이뷰 102동,신곡동,108-15,2004-07-20,8,1,32,N,경기도 의정부시 신곡동 108-15,961784.05447002,1971819.82210292,127.06622295093887,37.7452111874876
의정부시,신일유토빌플러스,호원동,461,2004-11-16,23,11,864,Y,경기도 의정부시 호원동 461,960310.118796394,1967730.39607899,127.04971645580635,37.708290269798304
의정부시,신한헤스티아,의정부동,497-4,2013-03-28,19,1,238,Y,경기도 의정부시 의정부동 497-4,959911.991417606,1970934.31707467,127.04502321266222,37.7371500052027
의정부시,쌍용더플래티넘고산엔에이치에프,산곡동 (서광로 186),-,2020-01-10,25,6,638,N,경기도 의정부시 산곡동 (서광로 186) -,965917.869538809,1970463.50125329,127.11320714205928,37.73314987755211
의정부시,쌍용스윗닷홈,호원동,313-37,2005-08-30,15,1,128,N,경기도 의정부시 호원동 313-37,959739.163172882,1969415.65525863,127.04314586532121,37.723454678558376
의정부시,아이콘스타 로데오,의정부동,44638,2019-07-16,27,1,198,Y,경기도 의정부시 의정부동 44638,,,,
의정부시,아이콘스타 리버뷰,의정부동,44614,2019-07-16,25,1,231,Y,경기도 의정부시 의정부동 44614,,,,
의정부시,아이콘스타 센트럴,의정부동,35827,2019-07-16,25,1,263,Y,경기도 의정부시 의정부동 35827,,,,
의정부시,애디안주상복합,용현동,275-2,2018-05-21,17,1,60,N,경기도 의정부시 용현동 275-2,963401.744213111,1970881.95348509,127.08463161787814,37.736824264808575
의정부시,양우내안애팰리스,호원동,114-2,2013-08-16,7,1,145,N,경기도 의정부시 호원동 114-2,960045.450911594,1968001.39094017,127.04669899459742,37.71072125853011
의정부시,양지마을8단지,낙양동,218-7,2012-12-12,15,15,1161,N,경기도 의정부시 낙양동 218-7,,,,
의정부시,엘리시아,호원동,460-13,2018-11-07,20,1,255,Y,경기도 의정부시 호원동 460-13,960208.193039897,1967723.47796159,127.04856051450787,37.70822349470134
의정부시,연정연립,가능동,746-31,1981-08-19,2,4,32,N,경기도 의정부시 가능동 746-31,959308.634923273,1971484.34465418,127.0381448525356,37.742080778156875
의정부시,영무예다음,녹양동,146-38,2007-02-26,15,1,144,N,경기도 의정부시 녹양동 146-38,958781.872685741,1973081.57707866,127.03207553754348,37.756453029978516
의정부시,오성EQ빌,가능동,44757,2016-04-04,15,1,63,N,경기도 의정부시 가능동 44757,,,,
의정부시,용암마을16단지,낙양동,192,2012-12-12,15,6,625,N,경기도 의정부시 낙양동 192,,,,
의정부시,용현 금용,용현동,14580,1996-12-28,19,2,143,N,경기도 의정부시 용현동 14580,,,,
의정부시,용현 보광,용현동,402-1,1990-10-30,5,4,200,N,경기도 의정부시 용현동 402-1,962704.564758188,1970724.97521566,127.07672729834468,37.73538126367966
의정부시,용현 산호,용현동,235-63,1988-05-18,5,2,95,N,경기도 의정부시 용현동 235-63,963384.456462133,1970583.00502732,127.08445047712603,37.73412913037266
의정부시,용현 장미1차,용현동,12055,1989-08-09,5,3,90,N,경기도 의정부시 용현동 12055,,,,
의정부시,용현 장미2차,용현동,12114,1990-07-27,5,2,60,N,경기도 의정부시 용현동 12114,,,,
의정부시,용현그랜드,용현동,38,1998-03-30,19,2,269,Y,경기도 의정부시 용현동 38,963601.314538241,1970566.18303106,127.08691238123318,37.73398616253267
의정부시,용현동건영아파트,용현동,391-19,1998-07-31,25,9,930,Y,경기도 의정부시 용현동 391-19,962929.715563494,1970882.61016685,127.07927447241475,37.73681118466506
의정부시,용현동문1단지,용현동,227,1991-08-10,11,2,80,N,경기도 의정부시 용현동 227,963468.248970253,1970245.74172452,127.08541836386287,37.731092699700525
의정부시,용현동문2단지,용현동,222-4,1991-08-10,11,2,80,N,경기도 의정부시 용현동 222-4,963390.108384476,1970307.73240733,127.0845284827413,37.731648304388955
의정부시,용현동신도브래뉴PLUS,용현동,271-4,2006-11-29,23,10,383,Y,경기도 의정부시 용현동 271-4,963320.073232305,1970917.95725291,127.08370290628712,37.73714549932988
의정부시,용현세아1차,용현동,390,1990-12-05,13,2,202,Y,경기도 의정부시 용현동 390,962753.55078578,1970962.73043321,127.07727105141433,37.7375261603328
의정부시,용현세아2차,용현동,404-2,1996-12-19,20,2,237,Y,경기도 의정부시 용현동 404-2,962880.907031926,1970689.11914481,127.0787304203546,37.73506525985083
의정부시,용현현대1차,용현동,46,1992-07-31,17,7,986,Y,경기도 의정부시 용현동 46,963615.145508182,1970361.40420996,127.08707959472443,37.732141025576006
의정부시,용현현대2차,용현동,221-3,1996-07-01,22,4,388,Y,경기도 의정부시 용현동 221-3,963306.598549194,1970346.26196919,127.08357884004957,37.731992230210416
의정부시,우남푸르미아,호원동,452-2,2009-04-16,15,1,91,N,경기도 의정부시 호원동 452-2,960215.380259285,1968238.3322947,127.04861390448593,37.71286422187332
의정부시,우미쁘띠린1차 도시형생활주택,의정부동,199-3,2014-02-26,15,1,298,Y,경기도 의정부시 의정부동 199-3,960159.424378949,1971450.70469016,127.04780304877859,37.74181502176512
의정부시,우미쁘띠린2차 도시형생활주택,의정부동,199-10,2014-02-28,15,1,298,Y,경기도 의정부시 의정부동 199-10,960185.455664787,1971456.45857565,127.04809818433755,37.741868014710235
의정부시,우암센스뷰,금오동,66,2004-07-23,19,2,202,Y,경기도 의정부시 금오동 66,962775.525449092,1973455.52461792,127.07739269463029,37.759994708189694
의정부시,우주마루6차,의정부동,191-4,2018-07-18,19,1,65,N,경기도 의정부시 의정부동 191-4,960255.513227745,1971480.41161431,127.04889201666151,37.742086949618546
의정부시,웰링턴,용현동,276-2,2020-01-07,23,1,200,Y,경기도 의정부시 용현동 276-2,963487.9378325,1970871.41857178,127.08561036980124,37.73673275587368
의정부시,유성벨로스,가능동,653-25,2008-03-04,13,1,95,N,경기도 의정부시 가능동 653-25,959677.711551284,1972315.63725588,127.04228768173482,37.74958955923855
의정부시,의정부 남해오네뜨,의정부동,487-4,2014-06-17,20,1,288,Y,경기도 의정부시 의정부동 487-4,959298.223256601,1971088.57830822,127.03804884937527,37.73851327101114
의정부시,의정부 민락 푸르지오,낙양동,757,2015-07-15,29,9,943,Y,경기도 의정부시 낙양동 757,965641.822422294,1972481.23732522,127.1099789789258,37.75132558634055
의정부시,의정부 민락청구1차,민락동,576,2000-12-21,25,10,868,Y,경기도 의정부시 민락동 576,964246.30211434,1970960.37086629,127.09421276539015,37.73756443214459
의정부시,의정부 한원힐트리움-더테라스,의정부동,184-3,2019-12-23,25,1,288,Y,경기도 의정부시 의정부동 184-3,960379.565461465,1971538.83797021,127.05029680880125,37.74261892748542
의정부시,의정부IB타워,의정부동,496-4,2013-10-22,15,1,208,Y,경기도 의정부시 의정부동 496-4,959921.984847014,1970977.90641709,127.04513422551604,37.73754331446121
의정부시,의정부송산3,민락동,735-3,2003-08-04,20,3,390,N,경기도 의정부시 민락동 735-3,963838.476064732,1971655.4942444,127.08954965170439,37.743813600725126
의정부시,의정부신명아파트,신곡동,98,2000-10-30,25,9,814,Y,경기도 의정부시 신곡동 98,961480.435387939,1971658.53768865,127.062785310383,37.74374479329314
의정부시,의정부역 진산월드메르디앙,의정부동,378-1,2020-12-04,26,1,79,N,경기도 의정부시 의정부동 378-1,960221.150485849,1970340.96223291,127.04856436946426,37.73181557248795
의정부시,의정부역 코아루 퍼스트원,의정부동,499-6,2020-10-05,24,1,298,Y,경기도 의정부시 의정부동 499-6,959921.419819104,1970845.43964419,127.04513511787822,37.73634936416299
의정부시,의정부일성트루엘,의정부동,527,2014-12-18,15,4,203,Y,경기도 의정부시 의정부동 527,959106.852164066,1970819.52085506,127.03589205780462,37.7360797225177
의정부시,이든타워,의정부동,442,2018-03-20,16,1,127,N,경기도 의정부시 의정부동 442,959827.163884657,1971145.01973432,127.04404884758524,37.73904535182073
의정부시,이름없음,금오동,270-6,2020-07-29,10,2,22,N,경기도 의정부시 금오동 270-6,961044.622725415,1972917.82762903,127.05777123186333,37.75507634114512
의정부시,이안더메트로,의정부동,208-2,2021-06-25,20,1,170,Y,경기도 의정부시 의정부동 208-2,959994.90964992,1971504.46204196,127.04593287403658,37.742292359326946
의정부시,일심,가능동,725-25,2003-09-09,9,1,34,N,경기도 의정부시 가능동 725-25,959270.534033641,1971938.04814383,127.03768697760772,37.74616831189128
의정부시,장암 더샵 포레스트,장암동,12451,2020-01-31,25,9,677,Y,경기도 의정부시 장암동 12451,,,,
의정부시,장암 푸르지오 2차,장암동,"37-4,5",2004-10-28,16,2,114,N,"경기도 의정부시 장암동 37-4,5",960915.961779976,1969477.85851988,127.05649570486447,37.72406631042579
의정부시,장암동신현대,신곡동,722-1,1998-10-30,20,8,598,Y,경기도 의정부시 신곡동 722-1,960837.006309711,1970107.59668548,127.05556586892816,37.72973879650842
의정부시,장암동아,장암동,20,1997-06-27,25,16,1488,Y,경기도 의정부시 장암동 20,960689.238284896,1969592.70076975,127.05391683405765,37.725091682767
의정부시,장암삼익한일,신곡동,723-1,1998-07-25,20,6,772,Y,경기도 의정부시 신곡동 723-1,961031.65253984,1970109.33228756,127.05777462278732,37.72976274644383
의정부시,장암우성,장암동,14-27,1992-10-29,19,6,510,Y,경기도 의정부시 장암동 14-27,961346.160839382,1969498.67495878,127.06137613008586,37.724272193556644
의정부시,장암주공1단지,장암동,5,1991-12-10,15,5,1122,N,경기도 의정부시 장암동 5,961115.293806463,1969518.1212342,127.05875540115278,37.724437687919156
의정부시,장암주공2단지,장암동,5,1993-04-13,15,16,1661,Y,경기도 의정부시 장암동 5,961115.293806463,1969518.1212342,127.05875540115278,37.724437687919156
의정부시,장암주공5단지,신곡동,725-3,1999-03-22,20,14,1214,Y,경기도 의정부시 신곡동 725-3,961047.849681135,1969888.78249132,127.05797024390928,37.72777561003907
의정부시,장암주공7단지아파트,장암동,17-32,1998-09-01,20,7,749,Y,경기도 의정부시 장암동 17-32,961366.490471816,1969686.40190331,127.06159684085425,37.72596504535919
의정부시,장암푸르지오아파트,장암동,37,2004-10-28,22,5,494,Y,경기도 의정부시 장암동 37,960815.830317803,1969389.83556261,127.0553642417952,37.72326867502192
의정부시,장암현대1차,신곡동,725-2,1998-05-28,20,2,304,Y,경기도 의정부시 신곡동 725-2,961067.312429474,1969979.00502402,127.05818627048718,37.72858961804299
의정부시,장암현대2차,신곡동,724-2,1998-09-25,19,8,795,Y,경기도 의정부시 신곡동 724-2,960838.32953272,1969884.3900623,127.05559290726613,37.727727081864906
의정부시,정은알베로,금오동,270-3,2020-10-20,10,1,26,N,경기도 의정부시 금오동 270-3,961056.458097975,1972946.07945422,127.05790407035289,37.755331479090025
의정부시,정음마을 고산1단지,고산동 (입암로 14),-,2020-05-26,25,2,500,N,경기도 의정부시 고산동 (입암로 14) -,966303.989486747,1971590.659486,127.11753680515811,37.74332336466615
의정부시,정음마을 고산2단지,고산동 (정음로 15),155-6,2020-06-26,25,3,629,N,경기도 의정부시 고산동 (정음로 15) 155-6,966193.894653967,1971530.76993857,127.11628999708726,37.74277951338938
의정부시,젠하우트,의정부동,482-3,2010-05-28,7,1,78,N,경기도 의정부시 의정부동 482-3,959342.957811505,1971167.66046135,127.03855213164286,37.73922802768999
의정부시,진산스위트빌,호원동,226-197,2005-01-31,5,6,48,N,경기도 의정부시 호원동 226-197,959972.792070348,1967261.81272189,127.04591534625949,37.70405221959686
의정부시,채움빌리지 15차,호원동,226-82,2020-12-10,10,1,9,N,경기도 의정부시 호원동 226-82,960020.037633372,1967053.4798401,127.04646274462529,37.70217656300441
의정부시,청솔 (제일생명주상복합),가능동,717-22,1993-02-20,12,1,106,N,경기도 의정부시 가능동 717-22,958752.428263728,1971871.84121511,127.03180998824192,37.74554837656918
의정부시,탑석센트럴자이,용현동,241,2021-12-20,35,16,2571,Y,경기도 의정부시 용현동 241,963235.924697692,1970593.13795088,127.0827643197175,37.73421450481656
의정부시,태림더끌리움시티,의정부동,492-1,2020-09-29,19,1,64,N,경기도 의정부시 의정부동 492-1,959491.111883848,1971024.87460236,127.04024155493056,37.73794766779568
의정부시,풍전연립,가능동,369,1985-11-22,3,8,102,N,경기도 의정부시 가능동 369,958695.59539828,1972957.85725531,127.03110315165569,37.75533405395466
의정부시,한국개나리,호원동,308-45,1997-01-09,23,1,298,Y,경기도 의정부시 호원동 308-45,959553.154763588,1969388.27546292,127.04103674602968,37.72319970536247
의정부시,한라비발디,민락동,756-7,2003-06-14,21,9,636,Y,경기도 의정부시 민락동 756-7,963828.210034238,1970763.28061918,127.08947754212326,37.735771613262756
의정부시,한라비발디루트,의정부동,220-110,2005-11-01,20,1,268,Y,경기도 의정부시 의정부동 220-110,960264.768390464,1971711.9746259,127.04898439747548,37.74417443235568
의정부시,한신더휴고산NHF,고산동 (입암로 13),177,2020-07-20,25,7,670,N,경기도 의정부시 고산동 (입암로 13) 177,,,,
의정부시,한양빌라,금오동,398,1987-11-20,2,4,70,N,경기도 의정부시 금오동 398,960822.175655988,1972375.93527019,127.055275274638,37.75018275902869
의정부시,한양수자인파크뷰,의정부동,369-2,2020-12-21,25,1,299,Y,경기도 의정부시 의정부동 369-2,960126.622230684,1970455.99265586,127.047485324002,37.73284823204555
의정부시,한양연립,가능동,15-240,1981-07-23,2,1,20,N,경기도 의정부시 가능동 15-240,960074.700701258,1972546.48696997,127.04678122326337,37.75168762123156
의정부시,한일유앤아이,신곡동,393-11,2006-03-30,24,9,700,Y,경기도 의정부시 신곡동 393-11,961605.403202345,1970751.5957494,127.0642516334926,37.735575743605274
의정부시,해뜨는 개발,의정부동,167-2 외1,2013-05-14,15,1,60,N,경기도 의정부시 의정부동 167-2 외1,960087.230947941,1970502.66707675,127.04703573059207,37.733267192992955
의정부시,행복한세상,가능동,644-8,2005-10-17,9,1,32,N,경기도 의정부시 가능동 644-8,959816.144300864,1972092.28671881,127.04387139048191,37.74758259268588
의정부시,현진에버빌,신곡동,565-9,2006-06-29,22,1,135,N,경기도 의정부시 신곡동 565-9,960782.081232002,1971147.353361,127.05488647911277,37.73910780838295
의정부시,호명산 빌리지,녹양동,315-4,2005-03-28,4,14,220,N,경기도 의정부시 녹양동 315-4,957686.865877229,1973128.82805284,127.01964223010542,37.756828892104316
의정부시,호반베르디움 1차,민락동,847,2017-07-05,26,19,1567,Y,경기도 의정부시 민락동 847,964882.380084681,1971806.01350154,127.1013909115826,37.745210905814716
의정부시,호반베르디움 2차,낙양동,760,2017-08-02,26,7,526,Y,경기도 의정부시 낙양동 760,965377.573595029,1972507.54094713,127.10697813690096,37.751552698479095
의정부시,호반베르디움 3차,민락동,894,2017-10-11,28,6,463,Y,경기도 의정부시 민락동 894,966228.603447215,1972521.17216642,127.11663789979787,37.75170737544802
의정부시,호원 롯데,호원동,467-8,1999-01-27,21,1,146,N,경기도 의정부시 호원동 467-8,960182.059712613,1967077.20512127,127.04829939144241,37.7023974558645
의정부시,호원 석주,호원동,431,1995-12-01,8,1,46,N,경기도 의정부시 호원동 431,960220.7457297,1969181.36158079,127.04862321302122,37.721364028671786
의정부시,호원 성호2차,호원동,443,1996-06-28,11,1,38,N,경기도 의정부시 호원동 443,960201.407679247,1968762.76440364,127.04842669240426,37.71759035108784
의정부시,호원 신도6-1차,호원동,399-10,1997-10-15,19,1,93,N,경기도 의정부시 호원동 399-10,959517.09496712,1969770.10535096,127.04060632005954,37.72663955664236
의정부시,호원 신일,호원동,456-3,1998-03-13,14,1,121,N,경기도 의정부시 호원동 456-3,960225.374363977,1968080.56835039,127.04873591524355,37.711442719776535
의정부시,호원 우남2차,호원동,423-2,1997-11-10,15,1,118,N,경기도 의정부시 호원동 423-2,960340.199259697,1969672.14409598,127.04995185452489,37.72579265551836
의정부시,호원 푸른마을,호원동,444-1,1998-09-05,21,1,126,N,경기도 의정부시 호원동 444-1,960267.370232709,1968650.84709343,127.04918122535352,37.71658449852186
의정부시,호원 풍림,호원동,351-7,2000-07-21,10,2,116,N,경기도 의정부시 호원동 351-7,959676.718749007,1970182.82697741,127.0423947634528,37.73036647312516
의정부시,호원 하늘빛,호원동,376-4,1996-09-24,18,1,147,N,경기도 의정부시 호원동 376-4,959457.642118597,1969875.20322314,127.03992581847452,37.72758417572748
의정부시,호원 한승,호원동,425,1998-05-20,19,1,144,N,경기도 의정부시 호원동 425,960216.527682393,1969627.25950421,127.04855096013468,37.72538274309729
의정부시,호원5차우성,호원동,451,1995-02-28,23,4,494,Y,경기도 의정부시 호원동 451,960221.909142764,1968390.34546917,127.04867966701954,37.714234609206
의정부시,호원가든1차,호원동,360,1997-03-25,24,6,806,Y,경기도 의정부시 호원동 360,959568.031484061,1970036.43210548,127.04116951308222,37.72904221815578
의정부시,호원가든2차뉴삼익,호원동,322-5,1997-10-27,24,5,624,Y,경기도 의정부시 호원동 322-5,959669.859310651,1969866.1429566,127.04233448839437,37.72751188903484
의정부시,호원가든3차,호원동,376-7,1999-05-25,23,4,422,Y,경기도 의정부시 호원동 376-7,959543.310260004,1969886.64725873,127.04089731406476,37.72769111107512
의정부시,호원건영,호원동,121,1992-11-30,15,11,900,Y,경기도 의정부시 호원동 121,960338.686655333,1967460.56837322,127.05005525349064,37.70585953079705
의정부시,호원동월드한아름,호원동,457,1998-05-30,19,3,290,Y,경기도 의정부시 호원동 457,960255.033352498,1967991.00466466,127.04907729419166,37.71063676396587
의정부시,호원동흥화브라운빌,호원동,441-4,2002-12-07,21,1,160,Y,경기도 의정부시 호원동 441-4,960057.374499202,1968665.38576506,127.04679781846656,37.71670640160986
의정부시,호원두산,호원동,347-1,1997-12-15,25,2,430,Y,경기도 의정부시 호원동 347-1,959897.892366467,1970109.05109841,127.04490872946587,37.72971124529111
의정부시,호원미도,호원동,318-1,1995-10-30,23,3,552,Y,경기도 의정부시 호원동 318-1,959640.696006576,1969562.3331713,127.0420204157122,37.724772356558326
의정부시,호원삼익,호원동,351-1,1998-10-16,25,5,666,Y,경기도 의정부시 호원동 351-1,959605.45555253,1970280.5562424,127.04158063285276,37.73124416730947
의정부시,호원성호1차,호원동,442,1996-06-28,22,2,378,Y,경기도 의정부시 호원동 442,960145.436394367,1968757.82797632,127.0477919048033,37.717543424672755
의정부시,호원신도4차,호원동,421,1996-07-12,22,3,239,Y,경기도 의정부시 호원동 421,960407.314726158,1969816.72467741,127.05070556800389,37.7270986713498
의정부시,호원신도5차,호원동,419-2,1996-09-02,19,1,175,Y,경기도 의정부시 호원동 419-2,960343.674562114,1969819.11439932,127.0499832749264,37.7271174554625
의정부시,호원신도6차,호원동,399-10,1997-10-17,25,7,648,Y,경기도 의정부시 호원동 399-10,959517.09496712,1969770.10535096,127.04060632005954,37.72663955664236
의정부시,호원신도7차,호원동,467-5,1998-11-21,24,3,281,Y,경기도 의정부시 호원동 467-5,960175.774045613,1967154.10145929,127.04822388147323,37.70309025518364
의정부시,호원신원,호원동,327-1,1997-02-12,20,3,470,Y,경기도 의정부시 호원동 327-1,959888.21401825,1969848.33388436,127.04481328306979,37.72736096875996
의정부시,호원신일엘리시움,호원동,459,2006-01-05,19,1,391,Y,경기도 의정부시 호원동 459,960193.843277078,1967865.40034316,127.04838995815446,37.70950202710624
의정부시,호원신일유토빌,호원동,20180,2003-04-04,22,16,1432,Y,경기도 의정부시 호원동 20180,,,,
의정부시,호원쌍용아파트,호원동,44715,1991-08-14,15,5,420,Y,경기도 의정부시 호원동 44715,,,,
의정부시,호원우남1차,호원동,422,1996-11-14,24,4,411,Y,경기도 의정부시 호원동 422,960405.221080692,1969692.89878342,127.05068855272543,37.725982532823515
의정부시,호원우성1차,호원동,446,1993-09-24,15,4,381,Y,경기도 의정부시 호원동 446,960216.310629362,1968491.28465586,127.04861062903785,37.715144136738786
의정부시,호원우성2차,호원동,452-12,1993-09-24,15,4,289,Y,경기도 의정부시 호원동 452-12,960265.786111996,1968258.04756057,127.04918470351689,37.713044104801526
의정부시,호원우성3차,호원동,430,1993-08-06,20,4,615,Y,경기도 의정부시 호원동 430,960238.610545278,1969408.46950045,127.04881350407067,37.7234117387308
의정부시,호원유원,호원동,450-2,1996-02-23,19,1,178,Y,경기도 의정부시 호원동 450-2,960217.388873802,1968344.49925266,127.04863088842983,37.71382119824046
의정부시,호원한승미메이드,호원동,289-7,2006-12-06,20,8,448,Y,경기도 의정부시 호원동 289-7,959680.15865649,1969237.50439784,127.04248621591994,37.72184640166225
의정부시,호원한신1차,호원동,44835,1991-11-19,15,3,204,Y,경기도 의정부시 호원동 44835,,,,
의정부시,호원한신2차,호원동,44837,1994-11-22,24,2,278,Y,경기도 의정부시 호원동 44837,,,,
의정부시,호원한주1차,호원동,439-3,1994-11-29,20,6,609,Y,경기도 의정부시 호원동 439-3,960140.321240637,1968842.86977065,127.04772920790437,37.71830968812024
의정부시,호원한주3차,호원동,436,1995-12-01,24,1,235,Y,경기도 의정부시 호원동 436,960155.641942302,1969052.18300502,127.047891575187,37.720196905421865
의정부시,호원한주4차,호원동,432-9,1996-02-02,24,1,288,Y,경기도 의정부시 호원동 432-9,960178.568510598,1969198.14106012,127.04814372141273,37.72151342961408
의정부시,호원한주5차,호원동,424,1996-10-24,25,3,240,Y,경기도 의정부시 호원동 424,960297.647631549,1969575.11300872,127.04947430201646,37.724916265915944
의정부시,호원행복주택,호원동,414,2017-10-20,15,2,166,N,경기도 의정부시 호원동 414,960145.094388649,1969971.314272,127.04772152516992,37.72848061482816
의정부시,호원현대,호원동,419,1995-11-17,22,2,193,Y,경기도 의정부시 호원동 419,960279.059859828,1969845.27975575,127.0492486240606,37.72735048358736
의정부시,호원현대아이파크,호원동,467,2003-11-26,22,9,700,Y,경기도 의정부시 호원동 467,960258.948722043,1967237.00937091,127.04916288325182,37.70384112176546
의정부시,회룡역풍림아이원,호원동,308-139,2007-03-28,23,5,397,Y,경기도 의정부시 호원동 308-139,959623.462922181,1969429.08240331,127.04183226616017,37.72357060295387
의정부시,회룡한주아파트,호원동,428,1997-04-04,24,2,224,Y,경기도 의정부시 호원동 428,960142.785363281,1969442.45368128,127.04772431053281,37.72371387320054
의정부시,효성팰리스,의정부동,370-7,2018-05-03,20,1,51,N,경기도 의정부시 의정부동 370-7,960219.825103624,1970399.56219697,127.04854612191303,37.732343678168625
의정부시,휴정빌,의정부동,230-59,2020-09-15,7,1,12,N,경기도 의정부시 의정부동 230-59,960100.58078538,1972218.70142884,127.04709300392896,37.7487344190622
의정부시,흥선 프라임,가능동,745-23,2020-09-02,10,1,32,N,경기도 의정부시 가능동 745-23,959336.778397696,1971430.41012852,127.03846729546028,37.7415959172795
의정부시,흥일홀딩스,의정부동,44915,2019-09-06,15,1,52,N,경기도 의정부시 의정부동 44915,,,,
의정부시,힐스테이트녹양역,가능동,50,2018-11-21,29,8,758,Y,경기도 의정부시 가능동 50,959594.742056043,1972794.46421165,127.04131925389252,37.75390156145266
이천시,KCC스위첸아파트,증포동,485,2016-08-23,20,10,562,Y,경기도 이천시 증포동 485,995604.961781138,1921074.45256677,127.45041623975317,37.288598491853364
이천시,갈산현진에버빌,갈산동,782,2008-11-10,15,9,405,Y,경기도 이천시 갈산동 782,996139.358961786,1920448.79268455,127.45644842831129,37.282961170979114
이천시,갈산화성파크드림,갈산동,789,2013-06-05,15,3,168,Y,경기도 이천시 갈산동 789,995949.580990986,1920543.60435008,127.45430704266128,37.283814995825026
이천시,갈산휴먼시아3단지,갈산동,785,2009-11-24,15,6,445,N,경기도 이천시 갈산동 785,996144.543232923,1920332.92157694,127.45650751266533,37.28191673071367
이천시,갈산힐스테이트,갈산동,781,2006-09-28,15,5,325,Y,경기도 이천시 갈산동 781,996103.432514464,1920611.9131272,127.45604228994495,37.284431387965355
이천시,거평,부발읍 신하리,487-7,1992-11-23,15,2,299,Y,경기도 이천시 부발읍 신하리 487-7,998138.440863888,1917763.22939597,127.47900662572958,37.258759608762425
이천시,건일아파트,백사면 모전리,817-3,1994-08-18,10,1,73,N,경기도 이천시 백사면 모전리 817-3,996793.193949891,1922990.39225689,127.46381331314352,37.30587358029578
이천시,고려2차아파트,중리동,446-18,1992-11-16,14,2,89,N,경기도 이천시 중리동 446-18,994621.641029009,1919697.29310703,127.43933262267706,37.276179617540876
이천시,고려아파트,창전동,428-11,1990-10-10,7,1,34,N,경기도 이천시 창전동 428-11,995113.381881726,1920578.79688058,127.44487361550371,37.28412820386421
이천시,관고동벽산블루밍,관고동,514,2010-04-28,20,3,227,Y,경기도 이천시 관고동 514,994219.641879223,1920461.8217741,127.43479216830742,37.28306866646814
이천시,관고상가아파트(산호3차),중리동,444,1993-02-18,15,1,111,N,경기도 이천시 중리동 444,994461.922572099,1919820.70638102,127.43753009536664,37.27729112811611
이천시,금성아파트,창전동,432-13,1990-12-27,7,1,35,N,경기도 이천시 창전동 432-13,995230.655645142,1920751.07803535,127.44619548537878,37.28568175343933
이천시,기영아파트,부발읍 가산리,770,2008-09-26,7,4,150,Y,경기도 이천시 부발읍 가산리 770,1000294.91602555,1916010.19677808,127.50332516423937,37.24295950413429
이천시,남서울아파트,부발읍 무촌리,221-2,1989-01-27,5,1,50,N,경기도 이천시 부발읍 무촌리 221-2,998933.089231429,1920684.76937737,127.4879639277983,37.28509566387026
이천시,대림휴먼빌,증포동,474,2002-08-24,15,1,172,Y,경기도 이천시 증포동 474,995996.521379329,1921728.90732462,127.45483019265595,37.29449950360898
이천시,대신푸른마을,신둔면 도봉리,1271,2004-11-02,10,5,260,Y,경기도 이천시 신둔면 도봉리 1271,996243.334046885,1923387.59109007,127.45760649896116,37.30945185410639
이천시,대우1차,증포동,213-5,1997-03-07,19,3,229,Y,경기도 이천시 증포동 213-5,996122.299826758,1921823.92601672,127.45624880917083,37.29535653302701
이천시,대우2차,증포동,244-3,1998-07-16,19,6,539,Y,경기도 이천시 증포동 244-3,995900.030684684,1921772.5411303,127.45374128238839,37.2948923972785
이천시,대우3차,증포동,200-9,2000-10-24,19,3,208,Y,경기도 이천시 증포동 200-9,995875.860526552,1921659.18178571,127.45346920721974,37.2938704717479
이천시,대원1차아파트,중리동,446-14,1989-11-24,6,1,30,N,경기도 이천시 중리동 446-14,994661.760031938,1919720.36589606,127.43978499532355,37.27638782679353
이천시,대원4차아파트,창전동,440-4,1991-12-09,11,1,104,N,경기도 이천시 창전동 440-4,995372.258445666,1920740.22378854,127.44779301929863,37.285584628699375
이천시,대원그린,증포동,218-7,1996-08-26,19,1,255,Y,경기도 이천시 증포동 218-7,996133.200540733,1921918.33141647,127.45637130790767,37.296207546452074
이천시,대원칸타빌,증포동,498,2019-07-24,20,6,346,Y,경기도 이천시 증포동 498,995310.982042779,1921406.54146831,127.44709753675924,37.291590499997085
이천시,대원칸타빌2차더테라스,송정동,454,2021-08-26,20,5,303,Y,경기도 이천시 송정동 454,,,,
이천시,대호1차아파트,창전동,410-10,1991-05-24,7,1,64,N,경기도 이천시 창전동 410-10,994584.512625679,1920553.32978311,127.43890758172265,37.283895714815024
이천시,대호2차,창전동,456,1993-03-04,15,1,150,Y,경기도 이천시 창전동 456,995418.727384877,1920355.17359914,127.44831962301555,37.28211401889962
이천시,대호3차,증포동,351-5,1993-09-11,15,2,260,Y,경기도 이천시 증포동 351-5,995340.568528423,1921157.31649667,127.44743290039013,37.289344139029005
