시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안양시,수리산성원쌍떼빌1차,안양4동,709-16,2006-12-27,23,5,469,Y,경기도 안양시 안양4동 709-16,948400.68832574,1932909.87878132,126.91705866391551,37.39385541058941
안양시,수리산성원쌍떼빌2차,안양5동,708-196,2007-02-13,22,7,436,Y,경기도 안양시 안양5동 708-196,948461.623331482,1932803.25450782,126.9177544761274,37.39289775895074
안양시,수리산파크원,안양6동,588-10,2010-12-17,10,1,54,N,경기도 안양시 안양6동 588-10,949009.336344545,1932368.45355401,126.92397186588306,37.389009039038356
안양시,수리산현대홈타운,안양9동,10601060-2,2001-11-13,16,4,356,Y,경기도 안양시 안양9동 10601060-2,,,,
안양시,수리산힐스테이트,안양9동,1059-1,2006-10-30,22,5,441,Y,경기도 안양시 안양9동 1059-1,947058.241304265,1931953.26211846,126.90196166084971,37.385157358828685
안양시,수정아파트,관양1동,1440-9,1986-06-26,5,1,50,N,경기도 안양시 관양1동 1440-9,951735.279797276,1933765.52747781,126.95467359705177,37.40174743954347
안양시,신라아파트,관양2동,1469-2,1988-04-14,12,1,30,N,경기도 안양시 관양2동 1469-2,953104.073870508,1933915.71015496,126.97012898321259,37.403171415404564
안양시,신라아파트,안양2동,16103,1983-01-15,5,1,60,N,경기도 안양시 안양2동 16103,,,,
안양시,신라아파트,안양6동,441-7,2002-08-29,12,1,37,N,경기도 안양시 안양6동 441-7,949574.998492738,1932408.02335815,126.930359013618,37.38939665088358
안양시,신성안양미소지움,안양9동,752-20,2008-09-29,13,3,115,N,경기도 안양시 안양9동 752-20,948006.489467187,1932730.93348946,126.91261801573494,37.392220475119814
안양시,신일해피트리아파트,관양1동,1455,2007-05-01,15,1,80,N,경기도 안양시 관양1동 1455,952529.822045785,1933845.28217051,126.96364536906383,37.4025073639997
안양시,신태양아파트,관양2동,1461-10,1984-01-07,5,1,42,N,경기도 안양시 관양2동 1461-10,952733.641956746,1933921.29330481,126.96594332927782,37.40320290831332
안양시,신평촌일성트루엘파크,호계1동,1280,2018-03-30,29,2,200,Y,경기도 안양시 호계1동 1280,952165.171227761,1930936.29341489,126.9597136312778,37.37626862518589
안양시,신흥아파트,안양2동,44925,1985-11-20,5,1,36,N,경기도 안양시 안양2동 44925,,,,
안양시,아리랑1차아파트,관양1동,1414-2,1987-09-08,5,1,40,N,경기도 안양시 관양1동 1414-2,952334.325648283,1934329.2668858,126.96140536432252,37.40685967792289
안양시,아리랑3차아파트,관양1동,1414-14,1988-05-06,5,1,40,N,경기도 안양시 관양1동 1414-14,952401.511211495,1934375.8852412,126.9621614880773,37.407283324008056
안양시,아리랑5차아파트,관양1동,1421-4,1988-10-26,5,1,34,N,경기도 안양시 관양1동 1421-4,952419.903462662,1934105.57309886,126.96238671214897,37.40484783434631
안양시,아리랑6차아파트,관양1동,1404-23,1990-03-24,5,2,65,N,경기도 안양시 관양1동 1404-23,952071.020618004,1934103.17215125,126.95844495872241,37.40480820392712
안양시,아리랑타워아파트,관양1동,1409,1996-02-13,17,1,46,N,경기도 안양시 관양1동 1409,952090.778118865,1934259.83570383,126.95865803245907,37.40622129869365
안양시,아크로리버,호계3동,713,2007-04-06,23,2,210,Y,경기도 안양시 호계3동 713,951789.923659735,1929884.9515891,126.95554393829198,37.36677296517428
안양시,안양 명학역유보라 더스마트,안양7동,1410,2020-01-21,26,2,200,Y,경기도 안양시 안양7동 1410,,,,
안양시,안양 벽산,안양4동,627-72,1985-09-23,11,3,275,Y,경기도 안양시 안양4동 627-72,948857.637834878,1933188.6160489,126.92220150758233,37.39639310824499
안양시,안양 주공뜨란채,안양1동,1380,2004-11-15,25,11,1093,Y,경기도 안양시 안양1동 1380,949191.25788124,1933630.2941574,126.92594015675172,37.40039247316027
안양시,안양관양 행복주택,관양2동,1498-21,2018-03-26,9,1,56,N,경기도 안양시 관양2동 1498-21,953572.146226456,1933366.62400108,126.97545196700197,37.398245842381634
안양시,안양극동스타클래스,박달2동,139-202,1991-12-31,12,3,312,Y,경기도 안양시 박달2동 139-202,947147.64112687,1933573.19577331,126.90285567082006,37.399763474821
안양시,안양대우,안양2동,70,1991-09-18,15,5,498,Y,경기도 안양시 안양2동 70,948947.170622036,1934208.79341661,126.92314250607386,37.40559327253327
안양시,안양동 삼성,안양2동,11689,1994-12-09,25,4,366,Y,경기도 안양시 안양2동 11689,,,,
안양시,안양세양청마루주상복합,안양6동,435-9,2008-11-13,19,1,271,Y,경기도 안양시 안양6동 435-9,949685.828082845,1932612.64691456,126.93159705138099,37.391247027106544
안양시,안양센트럴헤센2차아파트,안양7동,433,2021-03-25,24,1,132,N,경기도 안양시 안양7동 433,,,,
안양시,안양센트럴헤센아파트,안양6동,433-2,2020-07-30,25,2,188,Y,경기도 안양시 안양6동 433-2,949527.527449324,1932454.99831351,126.92981956044494,37.38981746994054
안양시,안양씨엘포레자이,안양6동,585-2,2021-10-07,27,13,1394,Y,경기도 안양시 안양6동 585-2,948934.35041423,1932155.50637837,126.92313951516067,37.387085536018155
안양시,안양역 한양수자인 리버파크,안양1동,29312,2019-01-25,29,4,419,Y,경기도 안양시 안양1동 29312,,,,
안양시,양수아파트,호계3동,848-2,1984-12-17,5,2,100,N,경기도 안양시 호계3동 848-2,952589.4448309,1929415.78009985,126.96460294150408,37.36258531585671
안양시,영풍주상복합아파트,호계3동,801-4,1996-06-26,15,1,47,N,경기도 안양시 호계3동 801-4,952117.108087772,1929680.4832248,126.95925204087413,37.36494694663529
안양시,영화아이닉스아파트,안양2동,817-15,2003-06-11,20,1,136,N,경기도 안양시 안양2동 817-15,948195.212080804,1934838.4119641,126.91460220258195,37.41122647744907
안양시,영화아파트,비산3동,1015,1988-10-27,6,1,48,N,경기도 안양시 비산3동 1015,951172.28355687,1934489.58729306,126.94826491188003,37.4082441670855
안양시,오승아파트,안양3동,911-46,1988-10-25,5,2,80,N,경기도 안양시 안양3동 911-46,947904.098297436,1933378.40197656,126.91141570310278,37.398050583993005
안양시,우성1차아파트,안양9동,735,1988-12-23,5,4,210,N,경기도 안양시 안양9동 735,948090.880447959,1932645.36987774,126.91357736114414,37.39145399136691
안양시,우성2차아파트,안양9동,730-1,1989-10-12,6,2,168,N,경기도 안양시 안양9동 730-1,948116.718746451,1932585.49833575,126.91387344673959,37.39091579476147
안양시,우성3차아파트,안양9동,730-6,1997-05-30,6,1,71,N,경기도 안양시 안양9동 730-6,948083.342149521,1932525.16368769,126.91350064542583,37.39037010735725
안양시,우양파크빌,안양6동,552-9,2002-12-31,13,1,69,N,경기도 안양시 안양6동 552-9,,,,
안양시,원주아파트,관양1동,1455-2,1986-09-30,5,2,80,N,경기도 안양시 관양1동 1455-2,952589.373688566,1933864.19351712,126.96431698904335,37.40268087017169
안양시,유환3차아파트,호계3동,970-17,1988-03-02,5,2,75,N,경기도 안양시 호계3동 970-17,951911.089982421,1930041.36453841,126.95690210065202,37.3681890783934
안양시,율목주공,안양9동,969-1,2000-05-14,20,4,339,Y,경기도 안양시 안양9동 969-1,947689.725525886,1932889.04074548,126.90902845027664,37.39362772170839
안양시,은하구청구,부흥동,1104,1992-06-13,23,6,502,Y,경기도 안양시 부흥동 1104,950981.869838687,1932648.44670461,126.94623552449936,37.391639175229685
안양시,은하수벽산,부흥동,1103,1992-05-30,18,9,620,Y,경기도 안양시 부흥동 1103,951048.143424769,1932754.92130367,126.94697714396885,37.39260237821459
안양시,은하수신성,부흥동,1103-4,1992-11-17,18,8,508,Y,경기도 안양시 부흥동 1103-4,951176.56676369,1932967.03671721,126.94841390730834,37.39452103766603
안양시,이너스내안에아파트,관양1동,1443-7,2010-03-19,14,1,52,N,경기도 안양시 관양1동 1443-7,952037.744036313,1933866.59928602,126.95808433524721,37.402674153055706
