시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
군포시,삼성아파트,산본동,1028,1988-06-25,5,10,370,Y,경기도 군포시 산본동 1028,950589.645431083,1930169.09240017,126.94197031872203,37.36927087894012
군포시,삼성장미아파트,산본동,1092,1993-06-20,24,12,822,Y,경기도 군포시 산본동 1092,949715.416955024,1929918.21942553,126.93211445779296,37.366962660468815
군포시,상남아파트,산본동,26146,1987-05-14,5,2,60,N,경기도 군포시 산본동 26146,,,,
군포시,상안아파트,금정동,710,1987-12-30,6,2,84,N,경기도 군포시 금정동 710,950382.071065066,1929566.16722,126.9396665371687,37.363825366413224
군포시,상훈아파트,금정동,773,2008-05-15,12,2,69,N,경기도 군포시 금정동 773,951022.43893672,1929286.23226935,126.94691639710588,37.3613362216992
군포시,서해그랑블,대야미동,666-1,2021-11-08,21,2,184,Y,경기도 군포시 대야미동 666-1,948274.680855804,1925408.28651424,126.91615920349362,37.32623344986146
군포시,설악아파트,산본동,1151-9,1996-06-25,25,11,1471,Y,경기도 군포시 산본동 1151-9,948542.955392324,1928945.94809601,126.9189415334274,37.35813486456456
군포시,성균관아파트,금정동,758,1986-03-06,5,2,40,N,경기도 군포시 금정동 758,950625.905879124,1929341.57312681,126.9424350136817,37.36181401144631
군포시,세종아파트,산본동,1145,1994-11-01,25,21,1827,Y,경기도 군포시 산본동 1145,949427.261513404,1928960.39952045,126.92892576876741,37.358313750964925
군포시,소월아파트,금정동,871-7,1992-12-15,26,11,790,Y,경기도 군포시 금정동 871-7,949799.086536691,1928243.85815564,126.93317284716585,37.351875439798505
군포시,솔거아파트,산본동,1146,1993-09-02,25,16,1158,Y,경기도 군포시 산본동 1146,949174.758044841,1929337.30956026,126.9260487242264,37.361697202535254
군포시,수리아파트,산본동,1151-5,1994-07-16,25,26,1342,Y,경기도 군포시 산본동 1151-5,948438.27175503,1928848.04695236,126.9177663069227,37.357246628155565
군포시,숲속반디채,도마교동,479,2018-11-15,25,5,542,N,경기도 군포시 도마교동 479,948968.166974358,1924026.34331022,126.92408150277379,37.31381568911709
군포시,신안모란아파트,산본동,1065-4,1994-10-19,23,8,716,Y,경기도 군포시 산본동 1065-4,949634.34834696,1930226.30781834,126.93117799121934,37.36973519214173
군포시,신안실크벨리아파트,대야미동,"652-7,9",2008-08-29,15,1,86,N,"경기도 군포시 대야미동 652-7,9",948621.163488094,1925639.3942323,126.92005387363865,37.32833576399707
군포시,신안아파트,금정동,711,1988-07-04,5,1,35,N,경기도 군포시 금정동 711,950397.948256409,1929531.8140033,126.93984813158863,37.363516574887555
군포시,신원아파트,당동,836-9,1987-07-09,5,1,33,N,경기도 군포시 당동 836-9,950920.872249866,1928980.76476658,126.9457897422062,37.35857753475432
군포시,신환아파트,금정동,744-1,1990-09-19,15,4,562,Y,경기도 군포시 금정동 744-1,950510.399977433,1929287.90268936,126.94113428861458,37.361324100158626
군포시,에덴다모은정아파트,산본동,48,2005-05-31,14,1,68,N,경기도 군포시 산본동 48,950316.019920052,1930850.89704748,126.93883441062711,37.375401656292155
군포시,엘에이치송정마을,도마교동,471-1,2019-07-01,24,7,726,Y,경기도 군포시 도마교동 471-1,949160.696182332,1924037.90286382,126.92625339484854,37.313930435318575
군포시,영광아파트,당동,731-1,1989-04-25,5,1,45,N,경기도 군포시 당동 731-1,951045.710763692,1928936.95956961,126.94720227683341,37.358189294540644
군포시,영실아파트,당동,759-9,1987-03-09,5,1,30,N,경기도 군포시 당동 759-9,950489.084670205,1928323.63235783,126.94095806141935,37.352631555336906
군포시,영진아파트,당동,786-12,1983-03-31,5,2,40,N,경기도 군포시 당동 786-12,950679.113392259,1928073.47379922,126.9431202933325,37.35038687992719
군포시,영화 5차아파트,금정동,754,1986-12-06,6,1,48,N,경기도 군포시 금정동 754,950849.462663069,1929144.36064174,126.94497254795314,37.36004831852895
군포시,영화아파트,금정동,769-1,1987-12-17,5,1,35,N,경기도 군포시 금정동 769-1,950892.003727907,1929494.82808153,126.94542967248573,37.363209494083016
군포시,용호마을e-편한세상,당동,979-1 외 2,2005-09-22,15,23,1247,Y,경기도 군포시 당동 979-1 외 2,950107.331298142,1927288.55944765,126.93671746770798,37.343281515820394
군포시,우륵아파트,산본동,1146-11,1994-11-01,25,15,1312,Y,경기도 군포시 산본동 1146-11,949105.957913915,1929087.30994834,126.9252890086001,37.35944007733819
군포시,우방한국공영목련아파트,산본동,1091-1,1994-10-08,19,12,792,Y,경기도 군포시 산본동 1091-1,949360.256604886,1930018.18794225,126.92809682095894,37.36784439326315
군포시,우성동백아파트,산본동,1059,1993-08-12,24,15,624,Y,경기도 군포시 산본동 1059,949867.486697505,1930542.05243871,126.93378951305178,37.37259376523551
군포시,율곡아파트,금정동,876,1994-05-15,25,21,2042,Y,경기도 군포시 금정동 876,949798.438971458,1928486.647066,126.9331490806495,37.35406377026685
군포시,은성아파트,금정동,772-15,1987-08-04,5,1,45,N,경기도 군포시 금정동 772-15,951002.04544768,1929435.99813792,126.94667620008305,37.36268505276521
군포시,은성아파트,당동,746-22,1986-10-11,5,1,45,N,경기도 군포시 당동 746-22,950966.993359209,1928702.32199057,126.94632896398508,37.3560702400746
군포시,을지아파트,산본동,1145-14,1993-10-28,25,13,818,Y,경기도 군포시 산본동 1145-14,949199.832207329,1928908.69796234,126.9263612702884,37.357835316295066
군포시,임광그대가아파트,산본동,106-4,2005-09-12,15,2,170,Y,경기도 군포시 산본동 106-4,950062.382153345,1930592.96597963,126.93598718271502,37.37306318776482
군포시,장미아파트,금정동,706-19,1989-07-25,5,2,50,N,경기도 군포시 금정동 706-19,950401.078226877,1929641.19721757,126.93987614806579,37.36450266160826
군포시,장미아파트,당동,733-1,1988-11-21,5,1,30,N,경기도 군포시 당동 733-1,950926.217321273,1928808.9570036,126.94586148257387,37.357029234887385
군포시,장안그린아파트,대야미동,656-2,2005-02-07,15,1,60,N,경기도 군포시 대야미동 656-2,948561.721773805,1925590.29614815,126.91938635347935,37.32788992962693
군포시,적성아파트,금정동,744,1986-12-05,5,3,170,N,경기도 군포시 금정동 744,950440.752775345,1929256.35212739,126.94034993749999,37.36103600227413
군포시,정일아파트,당동,760,1987-08-22,6,1,36,N,경기도 군포시 당동 760,950401.197621933,1928286.32976183,126.93996824462002,37.35229063605744
군포시,정진아파트,당동,736-1,1987-01-14,5,1,40,N,경기도 군포시 당동 736-1,950733.894834885,1928744.71583576,126.94369415438679,37.3564400064674
군포시,주공 11단지아파트,산본동,1052,1992-11-11,15,11,1400,Y,경기도 군포시 산본동 1052,949737.685016438,1929731.24966705,126.93237862485478,37.36527862918161
군포시,주몽 1차아파트,산본동,1120,1995-06-01,15,9,1191,N,경기도 군포시 산본동 1120,949344.230463655,1929535.63429194,126.92794885873818,37.363494058510554
