시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
부천시,중동해링턴플레이스,중동,1298,2019-11-27,29,3,339,Y,경기도 부천시 중동 1298,935534.818433594,1943691.49409338,126.7707741809279,37.490224524029664
부천시,중동행복주택,중동,814,2018-12-14,9,1,26,N,경기도 부천시 중동 814,935053.009804709,1943407.69717825,126.76534945395015,37.48763291363653
부천시,중앙그린빌아파트101동,춘의동,24108,2002-06-18,14,1,112,N,경기도 부천시 춘의동 24108,,,,
부천시,중앙리치빌,소사본동,28491,2004-08-18,7,1,28,N,경기도 부천시 소사본동 28491,,,,
부천시,중앙아파트,원종동,218-6,1986-11-05,5,2,40,N,경기도 부천시 원종동 218-6,938404.023456498,1947451.97974794,126.80291308067594,37.5243136029715
부천시,"중흥마을 극동,두산아파트",중동,1054,1993-11-01,25,10,516,Y,경기도 부천시 중동 1054,935800.57282406,1945293.35691138,126.77364032382654,37.504680541475565
부천시,중흥마을 신동아아파트,중동,1055,1993-12-01,25,11,640,Y,경기도 부천시 중동 1055,935564.55587474,1945361.52863648,126.77096422355154,37.50527851879526
부천시,중흥마을 주공아파트,중동,1052,1995-11-16,25,7,863,Y,경기도 부천시 중동 1052,935560.210584434,1945521.9859801,126.77090099851273,37.5067244055092
부천시,지석 Rose Ville,송내동,568,2003-02-26,14,1,66,N,경기도 부천시 송내동 568,935691.185194548,1943131.47473021,126.7725918060894,37.485187997825044
부천시,진달래마을 대림e-편한세상,상동,526-4,2002-08-09,25,8,639,Y,경기도 부천시 상동 526-4,934415.419946103,1945992.20856992,126.75790738335913,37.51088181724386
부천시,진달래마을 대우푸르지오아파트,상동,526-1,2002-06-21,25,10,580,Y,경기도 부천시 상동 526-1,934201.251735551,1945977.13085616,126.75548559683337,37.51073067448494
부천시,진달래마을 신동아아파트,상동,526-6,2002-04-25,17,5,256,Y,경기도 부천시 상동 526-6,934444.355393757,1945858.18089108,126.7582467185786,37.50967589645606
부천시,진달래마을 써미트빌,상동,527-1,2002-09-26,25,11,559,Y,경기도 부천시 상동 527-1,934154.535281362,1945706.9770731,126.75498124149726,37.50829247580981
부천시,진달래마을 효성센트럴,상동,527-3,2002-09-26,25,12,708,Y,경기도 부천시 상동 527-3,934353.938082069,1945684.55956365,126.75723924372298,37.50810463724524
부천시,진성그린테라스,도당동,25204,2009-08-17,10,2,43,N,경기도 부천시 도당동 25204,,,,
부천시,진양아파트,소사본동,191-3,1988-11-28,5,2,95,N,경기도 부천시 소사본동 191-3,937352.613118783,1941672.37525655,126.79150734861592,37.47215132691146
부천시,진영아파트,고강동,391-1,1987-04-30,5,2,80,N,경기도 부천시 고강동 391-1,940003.938828306,1947855.76993902,126.82098529228588,37.52805843863725
부천시,진주아파트,송내동,335-13,1984-04-06,5,2,50,N,경기도 부천시 송내동 335-13,934418.474989544,1943127.3459097,126.7581974211343,37.485061279029296
부천시,창보아파트,오정동,373,1999-11-13,6,5,290,Y,경기도 부천시 오정동 373,936759.847156442,1948076.21587942,126.78425335362306,37.52982850613965
부천시,천경아파트,고강동,372-2,1988-05-14,5,1,20,N,경기도 부천시 고강동 372-2,939670.757128126,1947611.41182199,126.81723477552231,37.52583430310062
부천시,청광플러스원,고강동,328,2010-09-06,10,2,101,N,경기도 부천시 고강동 328,939378.188187706,1947750.2501222,126.81391243598583,37.52706646211586
부천시,청수1차아파트,괴안동,107-7,2006-03-17,10,2,70,N,경기도 부천시 괴안동 107-7,939106.077840317,1942796.15068693,126.8112433703726,37.482397203664824
부천시,청수이지빌,괴안동,123-4,2007-05-11,12,1,53,N,경기도 부천시 괴안동 123-4,939429.963542435,1942793.30344644,126.81490675827303,37.48239283961776
부천시,청실고층아파트,송내동,380,1986-08-13,12,1,165,Y,경기도 부천시 송내동 380,935356.821834975,1942951.15868756,126.76882588398271,37.483539472523866
부천시,청암아파트,괴안동,33270,1987-04-27,5,2,90,N,경기도 부천시 괴안동 33270,,,,
부천시,청암아파트,괴안동,33239,1987-06-15,5,1,50,N,경기도 부천시 괴안동 33239,,,,
부천시,청암아파트,역곡동,114-3,1986-10-20,5,2,30,N,경기도 부천시 역곡동 114-3,939382.066815662,1943334.82999299,126.8143204386342,37.48727049909235
부천시,초원아파트,괴안동,163-4,2001-01-20,6,1,48,N,경기도 부천시 괴안동 163-4,939647.10167876,1942845.98768134,126.81735827585531,37.482881900454224
부천시,춘의동 리치빌,춘의동,184-2,2004-05-12,15,1,84,N,경기도 부천시 춘의동 184-2,936642.013504182,1944946.60912667,126.78318967380622,37.501613473604095
부천시,춘의주공아파트,춘의동,237,1991-10-17,15,4,976,N,경기도 부천시 춘의동 237,937639.816436265,1944798.39926308,126.7944902502193,37.500345620075294
부천시,코오롱이데아폴리스,상동,547-1,2007-03-20,33,2,288,Y,경기도 부천시 상동 547-1,933601.457630756,1945275.82481182,126.74876279158937,37.504366918110655
부천시,클레버아파트,괴안동,34366,2005-08-12,9,1,43,N,경기도 부천시 괴안동 34366,,,,
부천시,태경삼익아파트,심곡본동,562-115,1985-04-29,10,2,150,N,경기도 부천시 심곡본동 562-115,936488.186663836,1942325.40696889,126.7816757316892,37.477978079447524
부천시,태송팰리채아파트,괴안동,162-2,2008-01-31,14,1,147,N,경기도 부천시 괴안동 162-2,939668.502630291,1942804.30620742,126.81760373959399,37.482507621442856
부천시,태승훼미리아파트,심곡동,801,2006-10-27,15,2,99,N,경기도 부천시 심곡동 801,935919.127562024,1943773.36190569,126.7751140097482,37.490989147708824
부천시,태양아파트,원종동,269-2,1987-02-09,5,2,70,N,경기도 부천시 원종동 269-2,938818.827941482,1947587.61305281,126.80759584485561,37.525563675071695
부천시,태진아파트,원종동,292-4,1993-06-04,5,1,45,N,경기도 부천시 원종동 292-4,939028.800724796,1947492.69271633,126.8099798865519,37.52472206796045
부천시,트윈파크아파트,괴안동,104,2004-09-17,14,1,125,N,경기도 부천시 괴안동 104,939204.819172684,1942582.22866931,126.81237780611428,37.48047562017839
부천시,팔복아파트,도당동,105-3,1989-11-27,5,1,85,N,경기도 부천시 도당동 105-3,937409.316177031,1946820.26163516,126.79171050161405,37.518552986072436
부천시,팰리스카운티,중동,1289,2009-07-27,30,29,3090,Y,경기도 부천시 중동 1289,935229.876928868,1943661.2898082,126.76732761969033,37.48993095313418
부천시,포도마을 뉴서울아파트,중동,1171,1993-10-11,25,6,310,Y,경기도 부천시 중동 1171,934736.407159344,1944963.00888196,126.76163046275184,37.50162849818505
부천시,포도마을 삼보아파트,중동,1170,1995-06-05,26,12,918,Y,경기도 부천시 중동 1170,934513.824891178,1944905.34937482,126.75911757212351,37.50109305183146
부천시,포도마을 영남아파트,중동,1170,1995-06-30,26,12,918,Y,경기도 부천시 중동 1170,934513.824891178,1944905.34937482,126.75911757212351,37.50109305183146
부천시,푸른마을 창보밀레시티,상동,551-1,2002-04-30,15,5,330,Y,경기도 부천시 상동 551-1,934044.850350464,1945083.45382601,126.75379623038623,37.502664894461695
부천시,푸른마을 한라비발디,상동,551-2,2002-06-27,15,5,382,Y,경기도 부천시 상동 551-2,934229.183042839,1945054.92492992,126.7558841254282,37.50242092140815
부천시,푸른빌 아파트,송내동,559,2008-08-14,14,1,48,N,경기도 부천시 송내동 559,935513.426637114,1943156.02464681,126.77057914572633,37.48539686927922
부천시,풍남아파트,괴안동,86,1987-02-09,5,1,70,N,경기도 부천시 괴안동 86,938751.34425598,1942211.05808486,126.80728001556122,37.47710028523478
부천시,풍남아파트,중동,596,1985-12-16,5,1,100,N,경기도 부천시 중동 596,935075.363726887,1944461.16403996,126.76550931653196,37.49712931491077
부천시,풍림아파트,원미동,114-1,1999-04-23,21,6,808,Y,경기도 부천시 원미동 114-1,937365.495522535,1943810.71014741,126.79147105727834,37.491425020689086
부천시,풍원아파트,괴안동,176-1,2005-01-25,12,1,49,N,경기도 부천시 괴안동 176-1,939614.308605548,1943058.75617044,126.81696992471866,37.48479744974531
부천시,프라움시티,중동,1161-2,2011-04-28,13,1,112,N,경기도 부천시 중동 1161-2,934768.841991779,1945054.96025173,126.76198923371452,37.502459540980226
부천시,하나리아벨아파트,춘의동,142-5,2005-07-27,15,1,79,N,경기도 부천시 춘의동 142-5,936650.937773226,1945189.65367223,126.78326969214145,37.503804635874445
부천시,하림골든뷰,소사본동,19815,2018-04-03,15,1,56,N,경기도 부천시 소사본동 19815,,,,
부천시,하얀마을 경남아너스빌,상동,570-5,2002-04-29,25,4,414,Y,경기도 부천시 상동 570-5,934134.441414307,1944585.98557667,126.75485432672967,37.49818766035373
부천시,하얀마을 주공뜨란채아파트,상동,570-3,2002-12-10,22,7,636,N,경기도 부천시 상동 570-3,934159.819870918,1944712.98109262,126.75513004445426,37.49933406944657
부천시,하얀마을 현대아이파크,상동,570-1,2002-03-26,23,10,511,Y,경기도 부천시 상동 570-1,933984.441280932,1944731.30911222,126.75314444198901,37.49948673119058
부천시,한국아파트,역곡동,212-2,1996-11-25,22,2,497,Y,경기도 부천시 역곡동 212-2,939359.095342382,1944006.3681414,126.81400526202209,37.49332158687162
부천시,한남빌리지,도당동,119,2014-04-03,5,3,72,N,경기도 부천시 도당동 119,937513.67802741,1946874.47891785,126.79288678872705,37.51904871970561
부천시,한도아파트,역곡동,25-32,1983-11-24,5,2,60,N,경기도 부천시 역곡동 25-32,938424.298514343,1942868.00122114,126.80352643426825,37.48299959039772
부천시,한도아파트,역곡동,44584,1986-12-24,5,5,35,N,경기도 부천시 역곡동 44584,,,,
부천시,한라마을 주공1단지,중동,1028,1995-09-24,15,5,925,N,경기도 부천시 중동 1028,934860.728545022,1945859.060674,126.76295748863828,37.50971331552671
