시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
김포시,다솜마을,사우동,1479,2006-06-26,18,6,228,Y,경기도 김포시 사우동 1479,931215.745195371,1957709.07428686,126.72060647989844,37.61624982288329
김포시,당곡마을1,풍무동,598-8,1998-12-15,15,11,538,Y,경기도 김포시 풍무동 598-8,931306.437809806,1955841.33403638,126.72180943725728,37.59942328275385
김포시,당곡마을2,풍무동,743,2001-12-27,18,10,600,Y,경기도 김포시 풍무동 743,931104.500997025,1955791.5309568,126.71952669239549,37.59895931856342
김포시,당곡마을3,풍무동,748,2002-08-09,15,27,1846,Y,경기도 김포시 풍무동 748,930938.225906444,1956172.33666515,126.71760728634543,37.60237892411728
김포시,대광연립,사우동,412-1,1985-09-07,3,3,45,N,경기도 김포시 사우동 412-1,931753.812043827,1957498.0968799,126.7267224895049,37.61438846272118
김포시,대우,북변동,688,1995-03-30,13,6,543,Y,경기도 김포시 북변동 688,929695.93173735,1959209.67293189,126.70324266355584,37.62965913373535
김포시,대원 칸타빌,장기동,1762,2009-03-27,4,5,79,N,경기도 김포시 장기동 1762,926001.978841446,1960232.00795022,126.66127947577432,37.63858281543369
김포시,대지연립,감정동,456-1,1985-09-23,3,2,30,N,경기도 김포시 감정동 456-1,929582.083276255,1958992.68360478,126.70197344288292,37.627694777839956
김포시,동광연립,통진읍,445-1,1985-10-15,3,2,36,N,경기도 김포시 통진읍 445-1,,,,
김포시,동변마을1차,북변동,902,2006-02-24,9,3,143,N,경기도 김포시 북변동 902,930217.146994642,1958480.95838381,126.70921867374129,37.62313125041804
김포시,동변마을2차,북변동,904,2009-06-25,9,6,133,N,경기도 김포시 북변동 904,930145.494947793,1958560.20947338,126.70839920723147,37.62384006591048
김포시,동변연립,북변동,438-3,1981-06-08,3,4,46,N,경기도 김포시 북변동 438-3,930362.20174119,1958495.39584902,126.71086091969842,37.62327237389936
김포시,동성연립,하성면,산35-3,1984-11-06,2,2,20,N,경기도 김포시 하성면 산35-3,923905.122484184,1969084.97285813,126.63659117051208,37.718197659278104
김포시,등촌마을,고촌읍,1055,2000-12-15,15,4,183,Y,경기도 김포시 고촌읍 1055,,,,
김포시,디아이빌,고촌읍,577-15,2012-06-20,6,4,80,N,경기도 김포시 고촌읍 577-15,935487.239411549,1955861.85624744,126.76916592157957,37.5999110153283
김포시,디아이빌,고촌읍,577-21,2014-04-30,6,4,99,N,경기도 김포시 고촌읍 577-21,935549.556406719,1955892.22424705,126.76986915351326,37.60018908468017
김포시,레이크에일린의 뜰,마산동,616-3,2017-09-15,18,10,578,Y,경기도 김포시 마산동 616-3,923984.7363653,1960792.64034002,126.63835929584063,37.64347072752558
김포시,리버에일린의뜰,운양동,1305-1,2017-11-21,21,7,439,Y,경기도 김포시 운양동 1305-1,927021.171014068,1961897.94761427,126.67266372934995,37.653678651171596
김포시,매수리마을 10단지,통진읍,498,2010-11-26,15,9,699,N,경기도 김포시 통진읍 498,,,,
김포시,매수리마을 9단지,통진읍,512,2010-01-11,15,11,951,N,경기도 김포시 통진읍 512,,,,
김포시,메트로타워 예미지,구래동,1821192,2020-12-17,46,6,701,Y,경기도 김포시 구래동 1821192,,,,
김포시,모담마을 한강 화성파크드림,운양동,1325-7,2012-06-25,28,8,648,Y,경기도 김포시 운양동 1325-7,928757.779867783,1960927.18683126,126.69244400512284,37.645066057746625
김포시,모아엘가 2차,구래동,1821984,2017-11-23,22,6,562,Y,경기도 김포시 구래동 1821984,,,,
김포시,무림연립,고촌읍,593-2,1985-09-27,3,1,30,N,경기도 김포시 고촌읍 593-2,,,,
김포시,반도유보라 3차,마산동,640-5,2017-02-13,12,14,662,Y,경기도 김포시 마산동 640-5,924354.011222157,1960233.3101488,126.64260257268009,37.63846029359459
김포시,반도유보라 6차,운양동,1340-7,2017-10-25,12,4,199,Y,경기도 김포시 운양동 1340-7,928016.713589248,1961719.75329475,126.68396637667763,37.65215128313453
김포시,반도유보라4차,구래동,1821253,2018-01-24,34,4,461,Y,경기도 김포시 구래동 1821253,,,,
김포시,반도유보라5차,구래동,6873-19,2018-01-24,30,6,480,Y,경기도 김포시 구래동 6873-19,922954.50600246,1961219.78466082,126.62663769100728,37.647234457763616
김포시,백석마을,통진읍,972,2004-05-21,15,7,446,Y,경기도 김포시 통진읍 972,,,,
김포시,봉림무지개연립,고촌읍,488-1,1984-04-18,3,2,30,N,경기도 김포시 고촌읍 488-1,,,,
김포시,북변연립,북변동,112-15,1985-01-08,3,2,20,N,경기도 김포시 북변동 112-15,930319.7234607,1959261.15707291,126.71030657860751,37.630170664475884
김포시,사우길훈4,사우동,385,1996-12-06,20,2,351,Y,경기도 김포시 사우동 385,931686.304220955,1957599.78494758,126.72594814170996,37.61529992873785
김포시,사우연립,풍무동,88-1번지,1986-01-18,3,3,43,N,경기도 김포시 풍무동 88-1번지,931207.557961371,1956709.57504169,126.72060773883184,37.60724106381556
김포시,산호,북변동,690,1995-06-03,13,9,909,Y,경기도 김포시 북변동 690,929847.66960842,1959042.82589605,126.70497817847988,37.62816700753806
김포시,삼용,풍무동,449-2,1997-10-31,19,3,376,Y,경기도 김포시 풍무동 449-2,931411.557109578,1956317.74838267,126.72295551415517,37.603724898428304
김포시,삼환,감정동,659,1995-05-30,15,5,422,Y,경기도 김포시 감정동 659,929382.980526472,1958965.74558999,126.69971987186644,37.62743671494872
김포시,삼환,감정동,671,1995-05-10,13,1,71,N,경기도 김포시 감정동 671,929583.27057394,1958826.83734778,126.70200287809266,37.62620016354561
김포시,서암 주공,통진읍,1113,2009-01-29,15,10,836,N,경기도 김포시 통진읍 1113,920860.942920206,1966225.43392134,126.60236514792632,37.69216879499552
김포시,성창,운양동,999-2,1994-11-30,6,4,162,N,경기도 김포시 운양동 999-2,927193.47821695,1962121.59815317,126.6745946185332,37.65570798305862
김포시,소망마을,통진읍,493,2003-04-21,15,10,970,N,경기도 김포시 통진읍 493,,,,
김포시,솔터마을 자연앤힐스테이트,마산동,636-1,2013-02-28,29,14,1382,Y,경기도 김포시 마산동 636-1,923545.005536636,1960328.24535999,126.63342404484594,37.63924889915609
김포시,수기마을힐스테이트,고촌읍,1269,2008-04-14,15,27,1253,Y,경기도 김포시 고촌읍 1269,935237.34884562,1955298.19113233,126.76638512504435,37.59481326431892
김포시,수기마을힐스테이트,고촌읍,1256,2008-04-14,15,23,1149,Y,경기도 김포시 고촌읍 1256,935521.583476306,1955590.02352275,126.76957891175296,37.59746345493098
김포시,수기마을힐스테이트,고촌읍,1248,2008-04-14,14,7,203,Y,경기도 김포시 고촌읍 1248,935269.111245365,1955948.43122081,126.76668737877878,37.600675968954825
김포시,수정마을 쌍용예가,장기동,nan,2011-06-29,21,19,1474,Y,경기도 김포시 장기동 nan,927431.670078948955,1960030.09129999997,126.67750263273507,37.63687711700999
김포시,수정마을 휴먼시아,장기동,36586,2011-07-12,20,10,1250,N,경기도 김포시 장기동 36586,,,,
김포시,숲속마을,고촌읍,1052,2000-11-20,13,10,438,Y,경기도 김포시 고촌읍 1052,,,,
김포시,신기연립,고촌읍,953-2,1985-08-30,3,2,42,N,경기도 김포시 고촌읍 953-2,935139.729919009,1955067.10952156,126.76529988256172,37.59272369840146
김포시,신안,풍무동,100,1997-08-14,20,9,792,Y,경기도 김포시 풍무동 100,931187.141319526,1956531.41477954,126.72039320534046,37.60563383685964
김포시,신한,감정동,550-1,1992-11-21,6,2,202,N,경기도 김포시 감정동 550-1,929465.020820233,1958411.27950593,126.70070303856473,37.622445838067684
김포시,신화,감정동,674,1995-09-30,15,9,654,Y,경기도 김포시 감정동 674,929466.099017064,1958659.13794956,126.70069133592051,37.62467976939532
김포시,쌍용,감정동,517-1,1998-07-08,15,9,586,Y,경기도 김포시 감정동 517-1,929186.456226831,1958690.28344239,126.69751961711272,37.6249389624549
김포시,양곡 휴먼시아 1단지,양촌읍,1547,2010-12-20,15,11,818,N,경기도 김포시 양촌읍 1547,,,,
김포시,양도마을1,풍무동,147149,2000-09-08,18,19,1265,Y,경기도 김포시 풍무동 147149,,,,
김포시,양도마을2,풍무동,757,2003-09-29,15,8,575,Y,경기도 김포시 풍무동 757,931177.224281037,1956408.03362882,126.72029246847312,37.60452110115177
김포시,양지마을,양촌읍,1230,2003-05-24,15,8,718,N,경기도 김포시 양촌읍 1230,,,,
김포시,오룡마을,고촌읍,1058,2002-11-26,13,8,432,Y,경기도 김포시 고촌읍 1058,935172.027077545,1956169.34623303,126.76556805673737,37.60266018633676
김포시,오스타파라곤 1단지,걸포동,1558,2010-12-30,22,10,606,Y,경기도 김포시 걸포동 1558,929747.840729518,1959791.4332887,126.70377495434415,37.634906273182914
김포시,오스타파라곤 2단지,걸포동,1561,2010-12-30,22,10,590,Y,경기도 김포시 걸포동 1561,929897.751769811,1959641.36168683,126.70548827017232,37.63356519249318
김포시,오스타파라곤 3단지,걸포동,1555,2010-12-30,21,9,440,Y,경기도 김포시 걸포동 1555,929992.204016385,1959906.04806591,126.70653329405258,37.635957906750654
김포시,우방아이유쉘,고촌읍,1284,2014-11-26,14,8,347,Y,경기도 김포시 고촌읍 1284,935288.044315498,1956392.9004991,126.76686253581697,37.60468320067256
김포시,운양KCC스위첸,운양동,1331-1,2018-02-14,29,13,1296,Y,경기도 김포시 운양동 1331-1,928614.198377769,1960791.80172662,126.69082984319006,37.64383474184499
김포시,운양푸르지오,운양동,1306-2,2016-02-05,13,5,242,Y,경기도 김포시 운양동 1306-2,927779.850702588,1961748.65394134,126.68127858793734,37.65239314603554
김포시,원님마을 1단지,양촌읍,3020,2010-04-12,15,4,314,N,경기도 김포시 양촌읍 3020,922841.611268856,1957886.18473462,126.625710161774,37.61718120180207
김포시,원미아파트,사우동,300,1987-03-21,4,6,228,N,경기도 김포시 사우동 300,931254.475805481,1957596.28944587,126.72105590301909,37.61523622969364
김포시,유현마을1,풍무동,583-6,1999-11-29,15,21,1256,Y,경기도 김포시 풍무동 583-6,931475.936734256,1955624.43472718,126.72374974335224,37.5974810817827
김포시,유현마을2,풍무동,759,2003-11-28,20,18,1351,Y,경기도 김포시 풍무동 759,931924.100405631,1955772.18296958,126.72881243741084,37.59884597203665
김포시,은여울마을 경남아너스빌,마산동,639-8,2013-01-10,30,12,976,Y,경기도 김포시 마산동 639-8,923900.041500902,1960156.12766988,126.63746570017925,37.637727188122085
김포시,은여울마을상록데시앙,마산동,672-6,2010-04-30,25,5,490,N,경기도 김포시 마산동 672-6,924258.231172485,1960036.57991538,126.6415374818715,37.63667937984396
김포시,은행연립,양촌읍,280-3외1,2007-01-24,2,3,38,N,경기도 김포시 양촌읍 280-3외1,,,,
김포시,이랜드타운힐스,운양동,1304-1,2018-01-11,27,8,550,Y,경기도 김포시 운양동 1304-1,927376.906193363,1961988.43665035,126.67668719091444,37.65452239730168
김포시,이편한세상 캐널시티,장기동,2031,2017-08-30,25,11,639,Y,경기도 김포시 장기동 2031,927427.890867821,1960441.74903199,126.67741889717702,37.6405868932091
김포시,인창연립,북변동,235-11,1983-05-14,3,1,21,N,경기도 김포시 북변동 235-11,929853.041171302,1958854.47956363,126.70505712794369,37.62646992714126
김포시,일성트루엘,운양동,1294-2,2012-04-12,5,8,168,Y,경기도 김포시 운양동 1294-2,928551.649484657,1961783.62790165,126.69002383008728,37.652768746912514
김포시,자이더빌리지메트로1,마산동,619-2,2018-06-19,3,8,79,N,경기도 김포시 마산동 619-2,924345.853716793,1960887.3198006,126.64244236593984,37.644353843173874
김포시,자이더빌리지메트로2,마산동,620-2,2018-06-19,3,8,64,N,경기도 김포시 마산동 620-2,924355.724443617,1960780.1201887,126.64256534740046,37.6433885269046
김포시,자이더빌리지어반5,운양동,1329-11,2018-06-19,3,11,99,N,경기도 김포시 운양동 1329-11,927729.859124333,1961601.06720482,126.6807265269027,37.65105908455643
김포시,자이더빌리지포레스트3,마산동,620-3,2018-06-19,3,12,99,N,경기도 김포시 마산동 620-3,924473.099706947,1960669.33335225,126.64390712944139,37.642399728960065
김포시,자이더빌리지포레스트4,마산동,670-7,2018-06-19,3,15,184,Y,경기도 김포시 마산동 670-7,924315.054306856,1959661.61488716,126.64222030342444,37.63330471143768
김포시,장릉마을,풍무동,740,2002-05-15,15,14,794,Y,경기도 김포시 풍무동 740,930249.258867401,1956553.13503478,126.70976643096391,37.60575892640414
김포시,전원마을 대우푸르지오,운양동,1407-5,2013-06-14,21,11,812,Y,경기도 김포시 운양동 1407-5,927424.857762997,1961335.37386894,126.67729569390673,37.64864045971632
