시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안성시,경기도시공사 참아름 5단지,공도읍 만정리,788-4,2008-05-23,22,6,517,N,경기도 안성시 공도읍 만정리 788-4,971079.464767126,1889425.6580307,127.17495100695797,37.002875004335394
안성시,경동메르빌,미양면 보체리,405,2010-08-19,15,8,488,Y,경기도 안성시 미양면 보체리 405,977289.598722465,1885173.01730969,127.24487640444706,36.96471077039119
안성시,골든캐슬타워,인지동,7,2016-04-14,14,1,299,Y,경기도 안성시 인지동 7,979367.492647915,1889751.60165303,127.2680935743833,37.0060317191498
안성시,골든프라임,공도읍 만정리,776-1,2016-09-09,5,4,60,N,경기도 안성시 공도읍 만정리 776-1,970960.238769973,1890131.13407032,127.17358381079697,37.00923068134683
안성시,공도 우방아이유쉘,공도읍 승두리,889,2020-08-03,26,7,715,Y,경기도 안성시 공도읍 승두리 889,,,,
안성시,공도연립,공도읍 용두리,157-1,1985-09-23,3,2,21,N,경기도 안성시 공도읍 용두리 157-1,970549.621101921,1889382.26973492,127.16899767586011,37.002467432897014
안성시,공도정보아파트,공도읍 만정리,708,2004-04-13,6,1,54,N,경기도 안성시 공도읍 만정리 708,970981.167527733,1889086.68957942,127.17385927428428,36.999816416749375
안성시,공도주은청설아파트,공도읍 진사리,13150,2000-01-31,20,17,2295,Y,경기도 안성시 공도읍 진사리 13150,,,,
안성시,광신프로그레스,옥산동,557,2018-08-31,24,6,545,Y,경기도 안성시 옥산동 557,978103.8938095,1889844.53110208,127.25388831979244,37.006840816971916
안성시,그랜드캐슬,공도읍 만정리,779-2,2015-07-27,4,9,116,N,경기도 안성시 공도읍 만정리 779-2,971011.596105368,1890009.40673946,127.17416575884847,37.00813498447744
안성시,금산연립,금산동,168-5,1986-06-14,3,1,21,N,경기도 안성시 금산동 168-5,,,,
안성시,금산주공아파트,금산동,100,1987-03-31,5,11,390,Y,경기도 안성시 금산동 100,979281.38738163,1890545.97446991,127.26710392420843,37.01319057127267
안성시,금산주은청설아파트,금산동,29618,1999-12-01,20,5,457,Y,경기도 안성시 금산동 29618,,,,
안성시,금화마을,미양면 양변리,240-19,2000-06-29,14,4,499,Y,경기도 안성시 미양면 양변리 240-19,977280.267061557,1884781.7710352,127.24478334762273,36.96118369607504
안성시,낙원유웅,낙원동,400-4,1989-06-28,5,2,70,N,경기도 안성시 낙원동 400-4,980095.666282841,1889591.1703078,127.27628232169207,37.00460124359275
안성시,남룡아파트,대덕면 내리,714-7,1990-06-29,5,1,64,N,경기도 안성시 대덕면 내리 714-7,975285.035324048,1888998.18300117,127.22223249769385,36.999141638567615
안성시,대림2차,공도읍 마정리,223-140,1991-04-09,5,1,25,N,경기도 안성시 공도읍 마정리 223-140,973973.683543576,1890800.42297229,127.20743234220761,37.01535216901342
안성시,대림전원빌라,공도읍 마정리,100-48,1999-05-08,4,6,49,N,경기도 안성시 공도읍 마정리 100-48,973702.028557208,1890408.85002277,127.20439231595255,37.01181485018349
