시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
평택시,비전푸르지오,용이동,301-2,2016-12-12,20,11,761,Y,경기도 평택시 용이동 301-2,,,,
평택시,삼부1단지,포승읍,도곡리 1114,2005-11-11,12,7,510,Y,경기도 평택시 포승읍 도곡리 1114,942277.666182778,1888023.27246544,126.85135808476629,36.98890623163555
평택시,삼부2단지,포승읍,도곡리 1109,2005-11-11,12,7,426,Y,경기도 평택시 포승읍 도곡리 1109,941933.118759465,1888251.53927922,126.84746896063622,36.990942578381755
평택시,삼익2차,독곡동,468,1994-05-24,12,6,364,Y,경기도 평택시 독곡동 468,961143.23914325,1898653.65882691,127.06279975938838,37.085698763998096
평택시,삼익마에스트로,포승읍,도곡리 1117-10,2015-06-12,15,1,156,Y,경기도 평택시 포승읍 도곡리 1117-10,941423.922125148,1888162.310333,126.84175409756602,36.99010669111497
평택시,삼익사이버,동삭동,343-2,2000-11-22,20,7,672,Y,경기도 평택시 동삭동 343-2,964095.0028963,1891542.39613456,127.09635066373338,37.021714745671
평택시,삼한,합정동,549-1,1984-02-08,3,2,39,N,경기도 평택시 합정동 549-1,964314.596722481,1888078.81179012,127.09898335019753,36.99050167845236
평택시,삼호,합정동,751-3,1984-11-30,3,1,24,N,경기도 평택시 합정동 751-3,964058.568166119,1888300.54790645,127.09609571113354,36.99249070209239
평택시,삼호하이츠,합정동,743-3,1986-02-10,3,2,36,N,경기도 평택시 합정동 743-3,963967.978094689,1888308.17723477,127.09507733234246,36.99255600628563
평택시,새꽃동산,진위면,하북리 94-8,1986-05-16,3,4,72,N,경기도 평택시 진위면 하북리 94-8,961310.158186617,1901599.92974821,127.0645258362932,37.11226341160365
평택시,새동산,진위면,하북리 88-4,1984-12-22,3,2,30,N,경기도 평택시 진위면 하북리 88-4,961341.377575653,1901680.02083598,127.06487308661929,37.11298664251726
평택시,새한,비전동,273-10,1985-12-20,5,2,40,N,경기도 평택시 비전동 273-10,964625.480517661,1888665.54951494,127.10244931864511,36.995802413102425
평택시,서경,송화리,65,1988-02-17,5,2,60,N,경기도 평택시 송화리 65,955855.53588847,1891727.4908,127.0037133608097,37.02303199118981
평택시,서광프리메라,안중읍,현화리 841,2005-12-07,22,7,715,Y,경기도 평택시 안중읍 현화리 841,948588.201643257,1887024.29773283,126.92233593398774,36.98026776622421
평택시,서울,세교동,산115-9,1985-11-28,3,1,21,N,경기도 평택시 세교동 산115-9,962147.987018881,1889544.42709893,127.07456295685627,37.003628261958404
평택시,서원1차,진위면,견산리 366-1,1991-12-05,5,3,134,N,경기도 평택시 진위면 견산리 366-1,962079.16489393,1901217.27884361,127.07320054021207,37.108845666058365
평택시,서원2차,진위면,가곡리 406-1,1993-06-12,5,4,274,N,경기도 평택시 진위면 가곡리 406-1,962149.54820223,1902090.19956105,127.07394860412995,37.11671702918969
평택시,서재자이,동석동,715-1,2014-05-22,23,8,802,Y,경기도 평택시 동석동 715-1,,,,
평택시,서정 롯데캐슬,서정동,1121,2010-01-29,23,13,828,Y,경기도 평택시 서정동 1121,960896.923722118,1895793.8031737,127.0601772973281,37.059909626199165
평택시,서정라페온빌3차,이충동,463,2018-11-14,17,1,284,Y,경기도 평택시 이충동 463,960573.15116972,1895502.2246969,127.0565509710991,37.057267759824185
평택시,서정메트로하임(5차),서정동,433-26,2016-12-29,16,1,299,Y,경기도 평택시 서정동 433-26,960332.691000288,1895803.93568303,127.05383057233291,37.0599772623093
평택시,서정벨루스하임(4차),서정동,433-7,2016-12-29,17,1,299,Y,경기도 평택시 서정동 433-7,960344.075755167,1895846.65925025,127.05395636757437,37.06036285682961
평택시,서정스마트빌듀오1차,이충동,456-1,2016-02-29,15,1,225,Y,경기도 평택시 이충동 456-1,960722.289925511,1895420.99272808,127.05823259195752,37.05654178713156
평택시,서정스마트빌듀오2차,이충동,452-2,2016-05-11,20,1,287,Y,경기도 평택시 이충동 452-2,960767.929665429,1895463.75445636,127.05874366899205,37.05692915496396
평택시,서정스마트빌듀오3차,서정동,433-23,2016-11-25,16,1,299,Y,경기도 평택시 서정동 433-23,960375.955298435,1895857.0570411,127.05431438555159,37.06045793087869
평택시,서정아트타워2차,이충동,445-3,2018-10-11,20,1,172,Y,경기도 평택시 이충동 445-3,960867.859852056,1895478.53432049,127.05986681776983,37.05706655697885
평택시,서정역꿈의도시두드림,서정동,303-6,2018-06-29,18,1,298,Y,경기도 평택시 서정동 303-6,960410.841080197,1895732.68843504,127.05471331684467,37.05933833765424
평택시,서정주공3,서정동,909-1,1988-08-24,5,10,380,Y,경기도 평택시 서정동 909-1,960821.805177014,1895964.49380954,127.05932350433643,37.06144510799086
평택시,성동1차,합정동,757-10,1984-10-04,4,1,32,N,경기도 평택시 합정동 757-10,964371.398019978,1888257.24257491,127.09961321280231,36.99211224775202
평택시,성두,팽성읍,평궁리 305-1,1995-04-29,5,3,144,N,경기도 평택시 팽성읍 평궁리 305-1,963023.542556526,1886072.64627291,127.08457372950357,36.972367763548306
평택시,성신,평택동,88-19,1988-02-16,5,1,32,N,경기도 평택시 평택동 88-19,962785.759848452,1888174.94442637,127.08179862662799,36.99130895756896
평택시,성원,안중읍,현화리 825-1,2002-12-10,19,5,494,Y,경기도 평택시 안중읍 현화리 825-1,948392.526846447,1887388.88491137,126.92011248920952,36.98354343509023
평택시,성환,평택동,121-11,1986-11-13,5,1,40,N,경기도 평택시 평택동 121-11,962836.383735509,1887872.16330058,127.08238242920798,36.988581629230396
평택시,세경,서정동,794,1987-09-14,5,12,420,Y,경기도 평택시 서정동 794,961120.529821421,1896772.06209761,127.0626416798092,37.06873701714096
평택시,세교,세교동,산109-42,1986-04-02,3,2,21,N,경기도 평택시 세교동 산109-42,962226.567620267,1889587.21540107,127.07544399529668,37.00401712558986
평택시,세교 부영1차,세교동,555,1996-05-28,15,11,1590,Y,경기도 평택시 세교동 555,963148.606623359,1889488.97227194,127.08581184428714,37.00316815916716
평택시,세교 부영2차,세교동,557,2000-12-08,15,10,780,Y,경기도 평택시 세교동 557,962776.138736646,1889520.70526676,127.08162405621317,37.00343952431819
평택시,세문,평택동,202-30,1994-08-09,13,1,65,N,경기도 평택시 평택동 202-30,963181.244771867,1887838.52649064,127.08625927544585,36.98829198941436
평택시,세방(탑건빌리지)연립,서정동,604-177,2002-02-14,4,2,72,N,경기도 평택시 서정동 604-177,959088.314349938,1897524.56118237,127.03974078699294,37.075433574350484
평택시,센트럴자이3단지,동삭동,852,2019-01-25,29,22,2324,Y,경기도 평택시 동삭동 852,964327.374842912,1891413.38868193,127.0989690775331,37.02056070647503
평택시,센트럴자이4단지,동삭동,854,2018-08-31,29,6,684,Y,경기도 평택시 동삭동 854,964613.669842229,1891268.86832836,127.1021943209053,37.01926880619883
평택시,센트럴자이5단지,동삭동,855,2018-08-31,29,7,775,Y,경기도 평택시 동삭동 855,964748.593603854,1891338.01313262,127.1037078353441,37.01989716472651
평택시,소사 SK뷰,소사동,524,2007-10-09,18,12,750,Y,경기도 평택시 소사동 524,966484.371440928,1887994.72141353,127.12336955358373,36.989823530666115
평택시,소사벌 리더스하임,비전동,1011,2014-10-06,25,10,851,Y,경기도 평택시 비전동 1011,964994.832086415,1889756.39880165,127.10654946128348,37.00564939275676
평택시,소사벌푸르지오,비전동,996,2019-02-11,25,6,566,Y,경기도 평택시 비전동 996,964731.477778345,1889692.86151184,127.10359245373937,37.005066805571026
평택시,소사벌휴먼시아1,비전동,1005,2012-05-31,20,13,1060,N,경기도 평택시 비전동 1005,963923.525434905,1889508.27124018,127.09452035501313,37.00337219645274
평택시,소사벌휴먼시아2,비전동,1004,2012-05-31,23,11,992,N,경기도 평택시 비전동 1004,964132.807296074,1889653.04418156,127.0968656237296,37.004685220812064
평택시,솔매마을(한일유앤아이),비전동,923,2007-07-27,12,3,132,N,경기도 평택시 비전동 923,965261.714972437,1888321.9134536,127.10961521523133,36.99272853029385
평택시,송담지엔하임1차,안중읍,송담리 850,2018-05-03,27,10,707,Y,경기도 평택시 안중읍 송담리 850,949208.729076806,1886813.02959471,126.92932209909418,36.97839711209736
평택시,송담지엔하임2차,안중읍,송담리 852,2018-04-30,27,5,366,Y,경기도 평택시 안중읍 송담리 852,949095.291746115,1886472.4770616,126.92807057727734,36.97532123337808
평택시,송원,독곡동,359-5,1985-02-01,3,7,102,N,경기도 평택시 독곡동 359-5,960974.448447025,1898451.72611613,127.06091114614313,37.0838715192678
평택시,송탄,신장동,624-2,1985-07-31,3,1,21,N,경기도 평택시 신장동 624-2,959797.646188911,1898581.08686086,127.04766401246474,37.0849878212935
평택시,송탄역 서희스타힐스,신장동,694,2019-11-29,14,11,527,Y,경기도 평택시 신장동 694,960452.952294014,1898660.36462615,127.0550327947283,37.08573032480287
평택시,송탄역 클래시아,신장동,243-3,2017-05-25,13,1,287,Y,경기도 평택시 신장동 243-3,960444.846114375,1897580.6697458,127.05499847850746,37.07599757627287
평택시,송화 우미,팽성읍,송화리 788-1,2005-12-14,13,12,719,Y,경기도 평택시 팽성읍 송화리 788-1,960830.33074076,1884786.96831204,127.06000059226498,36.960689617305064
평택시,송화현대홈타운,팽성읍,송화리 785-1,2005-01-13,13,4,364,Y,경기도 평택시 팽성읍 송화리 785-1,960386.082401151,1884934.96062173,127.05500264961108,36.962005056135276
평택시,스마트빌듀오1차(도시형),포승읍,만호리 574-5,2014-12-31,14,1,299,Y,경기도 평택시 포승읍 만호리 574-5,941558.750445336,1886555.78860496,126.8433935912389,36.97563411720932
평택시,스마트빌듀오1차(도시형),포승읍,도곡리 1120-5,2014-12-31,15,1,299,Y,경기도 평택시 포승읍 도곡리 1120-5,941577.031621754,1887891.72419899,126.84349551740083,36.987677195210395
평택시,스마트빌듀오3차(도시형),포승읍,만호리 575-1,2014-12-31,13,1,299,Y,경기도 평택시 포승읍 만호리 575-1,941564.912742098,1886722.6069829,126.84344990456468,36.97713817962738
평택시,스위첸,지산동,1217,2006-12-26,15,8,506,Y,경기도 평택시 지산동 1217,961706.404204969,1897991.72922847,127.06916986350411,37.07975528794297
평택시,시대코아,비전동,879-4,1995-09-13,16,2,160,Y,경기도 평택시 비전동 879-4,965957.227533675,1888462.84045391,127.11742478083116,36.99402432655116
평택시,시대한우리,비전동,874,1995-03-17,17,4,550,Y,경기도 평택시 비전동 874,965801.768064502,1888892.72784184,127.11565825017843,36.997893788044124
평택시,시장,통복동,22313,1984-12-19,3,1,21,N,경기도 평택시 통복동 22313,,,,
평택시,신경,팽성읍,송화리 36-1,1984-07-18,3,3,42,N,경기도 평택시 팽성읍 송화리 36-1,960114.037884289,1884850.07608797,127.05195124410601,36.9612283973663
평택시,신명나리,비전동,881,1995-11-21,17,2,306,Y,경기도 평택시 비전동 881,966140.387231771,1888346.02088016,127.11948834802338,36.99297790279904
평택시,신명보람,통복동,539-5,1995-11-28,16,2,160,Y,경기도 평택시 통복동 539-5,963483.729862147,1889364.16590516,127.08958439297724,37.00205621405439
평택시,신세계타운,비전동,804,2001-05-11,15,5,240,Y,경기도 평택시 비전동 804,964735.269577318,1889013.80573102,127.10366684597885,36.99894579620084
평택시,신안인스빌시그니처,고덕면,여염리 4240-3,2020-04-27,27,9,613,Y,경기도 평택시 고덕면 여염리 4240-3,959283.722131298,1895313.70660079,127.04205889093245,37.05551334999293
평택시,신일,신장동,177-3,1987-09-25,3,1,24,N,경기도 평택시 신장동 177-3,960534.76759012,1898642.78002132,127.05595424640548,37.08557526686812
평택시,신일유토빌,비전동,810-1,2005-10-27,15,1,75,N,경기도 평택시 비전동 810-1,964549.280864393,1888782.38288036,127.10158748609527,36.99685270330339
평택시,신창,안중읍,송담리 170-3,1999-06-21,15,3,270,Y,경기도 평택시 안중읍 송담리 170-3,949977.227398814,1887091.99106746,126.93793787612216,36.98095286802601
평택시,신한헤센스마트 서정아트타워,서정동,319-3,2018-03-23,19,1,299,Y,경기도 평택시 서정동 319-3,960414.202366752,1895443.23733078,127.05476636820984,37.056729347487604
평택시,신현대,서정동,537-1,1983-12-24,3,1,21,N,경기도 평택시 서정동 537-1,960168.161528486,1896654.9147575,127.05193491798026,37.067641060990766
평택시,신흥,안중읍,안중리 305-56,1986-08-02,5,2,40,N,경기도 평택시 안중읍 안중리 305-56,949158.511535281,1887513.96263195,126.92871065575784,36.98471261506346
